Lambda[um],T_percent,T
0.864827466920349,84.89,0.8489
0.864902266043937,84.89,0.8489
0.86497707810743,84.9,0.849
0.865051903114187,84.92,0.8492
0.865126741067566,84.95,0.8495
0.865201591970929,84.98,0.8498
0.865276455827637,84.99,0.8499
0.865351332641052,84.98,0.8498
0.865426222414539,84.97,0.8497
0.865501125151463,84.96,0.8496
0.865576040855189,84.96,0.8496
0.865650969529086,84.97,0.8497
0.865725911176522,84.99,0.8499
0.865800865800866,85,0.85
0.86587583340549,85,0.85
0.865950813993765,85,0.85
0.866025807569065,84.99,0.8499
0.866100814134765,84.98,0.8498
0.86617583369424,84.97,0.8497
0.866250866250866,84.96,0.8496
0.866325911808022,84.96,0.8496
0.866400970369087,84.95,0.8495
0.86647604193744,84.94,0.8494
0.866551126516464,84.94,0.8494
0.866626224109542,84.95,0.8495
0.866701334720056,84.97,0.8497
0.866776458351391,84.98,0.8498
0.866851595006935,84.98,0.8498
0.866926744690074,84.97,0.8497
0.867001907404196,84.95,0.8495
0.867077083152692,84.92,0.8492
0.867152271938953,84.91,0.8491
0.867227473766369,84.9,0.849
0.867302688638335,84.89,0.8489
0.867377916558244,84.89,0.8489
0.867453157529493,84.89,0.8489
0.867528411555478,84.88,0.8488
0.867603678639597,84.88,0.8488
0.86767895878525,84.89,0.8489
0.867754251995835,84.9,0.849
0.867829558274755,84.91,0.8491
0.867904877625412,84.92,0.8492
0.867980210051211,84.93,0.8493
0.868055555555556,84.94,0.8494
0.868130914141853,84.94,0.8494
0.868206285813509,84.93,0.8493
0.868281670573934,84.93,0.8493
0.868357068426537,84.92,0.8492
0.868432479374729,84.92,0.8492
0.868507903421921,84.93,0.8493
0.868583340571528,84.94,0.8494
0.868658790826963,84.96,0.8496
0.868734254191643,84.97,0.8497
0.868809730668983,84.97,0.8497
0.868885220262403,84.96,0.8496
0.868960722975321,84.94,0.8494
0.869036238811158,84.92,0.8492
0.869111767773336,84.93,0.8493
0.869187309865276,84.95,0.8495
0.869262865090403,84.98,0.8498
0.869338433452143,85,0.85
0.869414014953921,85,0.85
0.869489609599165,84.98,0.8498
0.869565217391304,84.95,0.8495
0.869640838333768,84.93,0.8493
0.869716472429988,84.92,0.8492
0.869792119683396,84.93,0.8493
0.869867780097425,84.95,0.8495
0.869943453675511,84.97,0.8497
0.870019140421089,84.97,0.8497
0.870094840337597,84.97,0.8497
0.870170553428472,84.96,0.8496
0.870246279697154,84.96,0.8496
0.870322019147084,84.95,0.8495
0.870397771781704,84.95,0.8495
0.870473537604457,84.95,0.8495
0.870549316618786,84.95,0.8495
0.870625108828139,84.95,0.8495
0.87070091423596,84.96,0.8496
0.870776732845698,84.97,0.8497
0.870852564660803,84.98,0.8498
0.870928409684724,84.97,0.8497
0.871004267920913,84.97,0.8497
0.871080139372822,84.96,0.8496
0.871156024043906,84.96,0.8496
0.87123192193762,84.96,0.8496
0.871307833057419,84.96,0.8496
0.871383757406762,84.96,0.8496
0.871459694989107,84.96,0.8496
0.871535645807914,84.96,0.8496
0.871611609866643,84.95,0.8495
0.871687587168759,84.95,0.8495
0.871763577717723,84.96,0.8496
0.871839581517001,84.96,0.8496
0.871915598570058,84.96,0.8496
0.871991628880363,84.95,0.8495
0.872067672451382,84.94,0.8494
0.872143729286587,84.93,0.8493
0.872219799389446,84.92,0.8492
0.872295882763433,84.92,0.8492
0.872371979412021,84.92,0.8492
0.872448089338684,84.93,0.8493
0.872524212546898,84.93,0.8493
0.87260034904014,84.92,0.8492
0.872676498821887,84.91,0.8491
0.872752661895619,84.89,0.8489
0.872828838264816,84.89,0.8489
0.872905027932961,84.9,0.849
0.872981230903535,84.91,0.8491
0.873057447180024,84.91,0.8491
0.873133676765913,84.9,0.849
0.873209919664687,84.88,0.8488
0.873286175879836,84.85,0.8485
0.873362445414847,84.84,0.8484
0.873438728273212,84.85,0.8485
0.873515024458421,84.87,0.8487
0.873591333973967,84.91,0.8491
0.873667656823344,84.94,0.8494
0.873743993010048,84.94,0.8494
0.873820342537574,84.93,0.8493
0.873896705409421,84.92,0.8492
0.873973081629086,84.91,0.8491
0.87404947120007,84.91,0.8491
0.874125874125874,84.91,0.8491
0.874202290410001,84.91,0.8491
0.874278720055954,84.9,0.849
0.874355163067238,84.88,0.8488
0.874431619447359,84.86,0.8486
0.874508089199825,84.84,0.8484
0.874584572328144,84.83,0.8483
0.874661068835826,84.83,0.8483
0.874737578726382,84.84,0.8484
0.874814102003324,84.86,0.8486
0.874890638670166,84.87,0.8487
0.874967188730423,84.88,0.8488
0.875043752187609,84.9,0.849
0.875120329045244,84.92,0.8492
0.875196919306844,84.93,0.8493
0.87527352297593,84.94,0.8494
0.875350140056022,84.94,0.8494
0.875426770550643,84.94,0.8494
0.875503414463316,84.95,0.8495
0.875580071797566,84.97,0.8497
0.875656742556918,84.98,0.8498
0.875733426744899,84.99,0.8499
0.875810124365038,84.99,0.8499
0.875886835420864,84.97,0.8497
0.875963559915907,84.94,0.8494
0.876040297853701,84.92,0.8492
0.876117049237778,84.92,0.8492
0.876193814071673,84.93,0.8493
0.87627059235892,84.94,0.8494
0.876347384103058,84.94,0.8494
0.876424189307625,84.92,0.8492
0.876501007976159,84.88,0.8488
0.876577840112202,84.84,0.8484
0.876654685719295,84.81,0.8481
0.876731544800982,84.8,0.848
0.876808417360807,84.82,0.8482
0.876885303402315,84.86,0.8486
0.876962202929054,84.89,0.8489
0.877039115944571,84.91,0.8491
0.877116042452416,84.91,0.8491
0.87719298245614,84.9,0.849
0.877269935959295,84.89,0.8489
0.877346902965432,84.88,0.8488
0.877423883478108,84.89,0.8489
0.877500877500877,84.91,0.8491
0.877577885037297,84.93,0.8493
0.877654906090925,84.96,0.8496
0.877731940665321,84.98,0.8498
0.877808988764045,84.98,0.8498
0.877886050390659,84.98,0.8498
0.877963125548727,84.97,0.8497
0.878040214241812,84.96,0.8496
0.878117316473481,84.96,0.8496
0.8781944322473,84.97,0.8497
0.878271561566836,84.97,0.8497
0.878348704435661,84.97,0.8497
0.878425860857344,84.96,0.8496
0.878503030835456,84.94,0.8494
0.878580214373572,84.92,0.8492
0.878657411475266,84.9,0.849
0.878734622144112,84.89,0.8489
0.878811846383689,84.89,0.8489
0.878889084197574,84.9,0.849
0.878966335589347,84.91,0.8491
0.879043600562588,84.91,0.8491
0.879120879120879,84.9,0.849
0.879198171267804,84.89,0.8489
0.879275477006946,84.88,0.8488
0.879352796341892,84.87,0.8487
0.879430129276229,84.87,0.8487
0.879507475813544,84.87,0.8487
0.879584835957428,84.87,0.8487
0.879662209711471,84.88,0.8488
0.879739597079264,84.87,0.8487
0.879816998064403,84.86,0.8486
0.87989441267048,84.86,0.8486
0.879971840901091,84.86,0.8486
0.880049282759834,84.87,0.8487
0.880126738250308,84.89,0.8489
0.880204207376111,84.92,0.8492
0.880281690140845,84.93,0.8493
0.880359186548112,84.93,0.8493
0.880436696601514,84.92,0.8492
0.880514220304658,84.91,0.8491
0.880591757661148,84.9,0.849
0.880669308674593,84.9,0.849
0.8807468733486,84.92,0.8492
0.880824451686779,84.94,0.8494
0.880902043692741,84.94,0.8494
0.8809796493701,84.94,0.8494
0.881057268722467,84.93,0.8493
0.881134901753458,84.93,0.8493
0.88121254846669,84.94,0.8494
0.881290208865779,84.96,0.8496
0.881367882954345,84.98,0.8498
0.881445570736007,84.98,0.8498
0.881523272214386,84.97,0.8497
0.881600987393106,84.95,0.8495
0.881678716275789,84.92,0.8492
0.881756458866061,84.91,0.8491
0.881834215167548,84.92,0.8492
0.881911985183879,84.93,0.8493
0.88198976891868,84.93,0.8493
0.882067566375584,84.93,0.8493
0.882145377558222,84.93,0.8493
0.882223202470225,84.92,0.8492
0.882301041115229,84.91,0.8491
0.882378893496868,84.92,0.8492
0.882456759618779,84.93,0.8493
0.8825346394846,84.93,0.8493
0.88261253309797,84.94,0.8494
0.88269044046253,84.94,0.8494
0.882768361581921,84.94,0.8494
0.882846296459786,84.94,0.8494
0.88292424509977,84.95,0.8495
0.883002207505519,84.96,0.8496
0.883080183680678,84.97,0.8497
0.883158173628897,84.98,0.8498
0.883236177353824,84.99,0.8499
0.883314194859111,85,0.85
0.88339222614841,85.01,0.8501
0.883470271225373,85.01,0.8501
0.883548330093656,85.01,0.8501
0.883626402756914,85,0.85
0.883704489218805,85,0.85
0.883782589482987,85,0.85
0.88386070355312,84.99,0.8499
0.883938831432865,84.97,0.8497
0.884016973125884,84.95,0.8495
0.884095128635841,84.93,0.8493
0.884173297966401,84.92,0.8492
0.884251481121231,84.92,0.8492
0.884329678103997,84.93,0.8493
0.884407888918369,84.94,0.8494
0.884486113568017,84.94,0.8494
0.884564352056612,84.93,0.8493
0.884642604387827,84.9,0.849
0.884720870565337,84.88,0.8488
0.884799150592815,84.87,0.8487
0.88487744447394,84.88,0.8488
0.884955752212389,84.9,0.849
0.885034073811842,84.92,0.8492
0.885112409275978,84.94,0.8494
0.88519075860848,84.95,0.8495
0.885269121813031,84.95,0.8495
0.885347498893316,84.95,0.8495
0.885425889853019,84.95,0.8495
0.885504294695829,84.95,0.8495
0.885582713425434,84.96,0.8496
0.885661146045523,84.97,0.8497
0.885739592559787,84.97,0.8497
0.88581805297192,84.97,0.8497
0.885896527285613,84.96,0.8496
0.885975015504563,84.95,0.8495
0.886053517632465,84.94,0.8494
0.886132033673017,84.93,0.8493
0.886210563629918,84.92,0.8492
0.886289107506869,84.91,0.8491
0.88636766530757,84.91,0.8491
0.886446237035724,84.91,0.8491
0.886524822695035,84.92,0.8492
0.88660342228921,84.92,0.8492
0.886682035821954,84.92,0.8492
0.886760663296976,84.93,0.8493
0.886839304717985,84.93,0.8493
0.886917960088692,84.93,0.8493
0.886996629412808,84.93,0.8493
0.887075312694048,84.94,0.8494
0.887154009936125,84.94,0.8494
0.887232721142756,84.95,0.8495
0.887311446317657,84.95,0.8495
0.887390185464549,84.96,0.8496
0.88746893858715,84.96,0.8496
0.887547705689181,84.97,0.8497
0.887626486774365,84.97,0.8497
0.887705281846427,84.96,0.8496
0.887784090909091,84.96,0.8496
0.887862913966084,84.94,0.8494
0.887941751021133,84.93,0.8493
0.888020602077968,84.92,0.8492
0.88809946714032,84.92,0.8492
0.888178346211919,84.92,0.8492
0.8882572392965,84.92,0.8492
0.888336146397797,84.92,0.8492
0.888415067519545,84.92,0.8492
0.888494002665482,84.91,0.8491
0.888572951839346,84.92,0.8492
0.888651915044877,84.93,0.8493
0.888730892285816,84.94,0.8494
0.888809883565905,84.94,0.8494
0.888888888888889,84.93,0.8493
0.888967908258512,84.92,0.8492
0.889046941678521,84.91,0.8491
0.889125989152663,84.9,0.849
0.889205050684688,84.91,0.8491
0.889284126278346,84.92,0.8492
0.889363215937389,84.94,0.8494
0.88944231966557,84.95,0.8495
0.889521437466643,84.95,0.8495
0.889600569344364,84.95,0.8495
0.889679715302491,84.94,0.8494
0.889758875344782,84.95,0.8495
0.889838049474995,84.96,0.8496
0.889917237696894,84.97,0.8497
0.88999644001424,84.97,0.8497
0.890075656430797,84.97,0.8497
0.890154886950329,84.97,0.8497
0.890234131576605,84.96,0.8496
0.89031339031339,84.96,0.8496
0.890392663164456,84.96,0.8496
0.890471950133571,84.95,0.8495
0.890551251224508,84.95,0.8495
0.89063056644104,84.95,0.8495
0.890709895786942,84.96,0.8496
0.89078923926599,84.97,0.8497
0.89086859688196,84.97,0.8497
0.890947968638631,84.97,0.8497
0.891027354539784,84.96,0.8496
0.8911067545892,84.94,0.8494
0.89118616879066,84.94,0.8494
0.89126559714795,84.95,0.8495
0.891345039664854,84.97,0.8497
0.891424496345159,84.98,0.8498
0.891503967192654,84.98,0.8498
0.891583452211127,84.96,0.8496
0.891662951404369,84.94,0.8494
0.891742464776173,84.93,0.8493
0.891821992330331,84.94,0.8494
0.891901534070639,84.96,0.8496
0.891981090000892,84.96,0.8496
0.892060660124889,84.94,0.8494
0.892140244446427,84.91,0.8491
0.892219842969308,84.89,0.8489
0.892299455697332,84.88,0.8488
0.892379082634303,84.89,0.8489
0.892458723784025,84.91,0.8491
0.892538379150303,84.92,0.8492
0.892618048736945,84.93,0.8493
0.892697732547759,84.92,0.8492
0.892777430586555,84.9,0.849
0.892857142857143,84.9,0.849
0.892936869363336,84.9,0.849
0.893016610108948,84.91,0.8491
0.893096365097794,84.92,0.8492
0.893176134333691,84.92,0.8492
0.893255917820455,84.91,0.8491
0.893335715561908,84.9,0.849
0.893415527561869,84.89,0.8489
0.89349535382416,84.89,0.8489
0.893575194352605,84.91,0.8491
0.893655049151028,84.93,0.8493
0.893734918223255,84.95,0.8495
0.893814801573114,84.97,0.8497
0.893894699204434,84.97,0.8497
0.893974611121044,84.96,0.8496
0.894054537326777,84.95,0.8495
0.894134477825465,84.93,0.8493
0.894214432620943,84.93,0.8493
0.894294401717045,84.93,0.8493
0.89437438511761,84.94,0.8494
0.894454382826476,84.94,0.8494
0.894534394847482,84.94,0.8494
0.89461442118447,84.93,0.8493
0.894694461841281,84.92,0.8492
0.894774516821761,84.92,0.8492
0.894854586129754,84.93,0.8493
0.894934669769107,84.94,0.8494
0.895014767743668,84.96,0.8496
0.895094880057286,84.96,0.8496
0.895175006713813,84.95,0.8495
0.895255147717099,84.94,0.8494
0.895335303071,84.92,0.8492
0.89541547277937,84.92,0.8492
0.895495656846064,84.91,0.8491
0.895575855274942,84.92,0.8492
0.895656068069861,84.92,0.8492
0.895736295234683,84.93,0.8493
0.895816536773269,84.94,0.8494
0.895896792689482,84.94,0.8494
0.895977062987187,84.95,0.8495
0.896057347670251,84.94,0.8494
0.89613764674254,84.94,0.8494
0.896217960207922,84.94,0.8494
0.89629828807027,84.94,0.8494
0.896378630333453,84.94,0.8494
0.896458987001345,84.94,0.8494
0.89653935807782,84.93,0.8493
0.896619743566753,84.93,0.8493
0.896700143472023,84.92,0.8492
0.896780557797507,84.91,0.8491
0.896860986547085,84.91,0.8491
0.896941429724639,84.93,0.8493
0.897021887334051,84.95,0.8495
0.897102359379205,84.97,0.8497
0.897182845863987,84.98,0.8498
0.897263346792284,84.99,0.8499
0.897343862167983,84.99,0.8499
0.897424391994974,84.98,0.8498
0.89750493627715,84.96,0.8496
0.8975854950184,84.95,0.8495
0.897666068222621,84.93,0.8493
0.897746655893707,84.91,0.8491
0.897827258035554,84.89,0.8489
0.897907874652061,84.87,0.8487
0.897988505747126,84.87,0.8487
0.898069151324652,84.87,0.8487
0.89814981138854,84.88,0.8488
0.898230485942693,84.89,0.8489
0.898311174991017,84.9,0.849
0.898391878537418,84.91,0.8491
0.898472596585804,84.92,0.8492
0.898553329140084,84.93,0.8493
0.89863407620417,84.94,0.8494
0.898714837781972,84.95,0.8495
0.898795613877404,84.96,0.8496
0.898876404494382,84.96,0.8496
0.898957209636821,84.96,0.8496
0.89903802930864,84.95,0.8495
0.899118863513757,84.94,0.8494
0.899199712256092,84.93,0.8493
0.899280575539568,84.93,0.8493
0.899361453368109,84.93,0.8493
0.899442345745638,84.94,0.8494
0.899523252676082,84.94,0.8494
0.899604174163368,84.94,0.8494
0.899685110211426,84.93,0.8493
0.899766060824186,84.93,0.8493
0.899847026005579,84.93,0.8493
0.899928005759539,84.93,0.8493
0.900009000090001,84.94,0.8494
0.9000900090009,84.94,0.8494
0.900171032496174,84.94,0.8494
0.900252070579762,84.93,0.8493
0.900333123255605,84.93,0.8493
0.900414190527643,84.93,0.8493
0.90049527239982,84.94,0.8494
0.900576368876081,84.94,0.8494
0.900657479960371,84.94,0.8494
0.900738605656638,84.94,0.8494
0.900819745968832,84.94,0.8494
0.900900900900901,84.94,0.8494
0.900982070456798,84.94,0.8494
0.901063254640476,84.95,0.8495
0.901144453455889,84.97,0.8497
0.901225666906993,84.97,0.8497
0.901306894997747,84.97,0.8497
0.901388137732107,84.97,0.8497
0.901469395114036,84.96,0.8496
0.901550667147494,84.95,0.8495
0.901631953836444,84.95,0.8495
0.901713255184851,84.96,0.8496
0.901794571196681,84.96,0.8496
0.901875901875902,84.96,0.8496
0.901957247226481,84.96,0.8496
0.90203860725239,84.94,0.8494
0.9021199819576,84.92,0.8492
0.902201371346084,84.91,0.8491
0.902282775421817,84.89,0.8489
0.902364194188774,84.89,0.8489
0.902445627650934,84.9,0.849
0.902527075812274,84.9,0.849
0.902608538676776,84.91,0.8491
0.90269001624842,84.91,0.8491
0.902771508531191,84.91,0.8491
0.902853015529072,84.9,0.849
0.90293453724605,84.9,0.849
0.903016073686112,84.91,0.8491
0.903097624853247,84.92,0.8492
0.903179190751445,84.93,0.8493
0.903260771384699,84.93,0.8493
0.903342366757001,84.94,0.8494
0.903423976872346,84.94,0.8494
0.903505601734731,84.94,0.8494
0.903587241348152,84.93,0.8493
0.903668895716609,84.92,0.8492
0.903750564844103,84.91,0.8491
0.903832248734635,84.9,0.849
0.903913947392208,84.9,0.849
0.903995660820828,84.9,0.849
0.9040773890245,84.91,0.8491
0.904159132007233,84.92,0.8492
0.904240889773035,84.91,0.8491
0.904322662325918,84.9,0.849
0.904404449669892,84.9,0.849
0.904486251808972,84.9,0.849
0.904568068747173,84.92,0.8492
0.904649900488511,84.94,0.8494
0.904731747037003,84.95,0.8495
0.90481360839667,84.95,0.8495
0.904895484571532,84.93,0.8493
0.904977375565611,84.92,0.8492
0.90505928138293,84.91,0.8491
0.905141202027516,84.91,0.8491
0.905223137503394,84.92,0.8492
0.905305087814594,84.92,0.8492
0.905387052965143,84.92,0.8492
0.905469032959073,84.9,0.849
0.905551027800417,84.89,0.8489
0.905633037493208,84.89,0.8489
0.905715062041482,84.9,0.849
0.905797101449275,84.92,0.8492
0.905879155720627,84.93,0.8493
0.905961224859576,84.93,0.8493
0.906043308870164,84.93,0.8493
0.906125407756433,84.92,0.8492
0.906207521522429,84.91,0.8491
0.906289650172195,84.91,0.8491
0.90637179370978,84.91,0.8491
0.906453952139231,84.91,0.8491
0.9065361254646,84.91,0.8491
0.906618313689937,84.91,0.8491
0.906700516819294,84.91,0.8491
0.906782734856728,84.92,0.8492
0.906864967806294,84.92,0.8492
0.906947215672048,84.93,0.8493
0.90702947845805,84.93,0.8493
0.90711175616836,84.93,0.8493
0.90719404880704,84.92,0.8492
0.907276356378153,84.92,0.8492
0.907358678885763,84.92,0.8492
0.907441016333938,84.92,0.8492
0.907523368726745,84.93,0.8493
0.907605736068252,84.93,0.8493
0.907688118362531,84.94,0.8494
0.907770515613653,84.94,0.8494
0.907852927825692,84.94,0.8494
0.907935355002724,84.93,0.8493
0.908017797148824,84.93,0.8493
0.908100254268071,84.92,0.8492
0.908182726364545,84.92,0.8492
0.908265213442325,84.92,0.8492
0.908347715505495,84.91,0.8491
0.908430232558139,84.89,0.8489
0.908512764604343,84.86,0.8486
0.908595311648192,84.84,0.8484
0.908677873693775,84.83,0.8483
0.908760450745183,84.83,0.8483
0.908843042806507,84.86,0.8486
0.90892564988184,84.89,0.8489
0.909008271975275,84.91,0.8491
0.909090909090909,84.93,0.8493
0.909173561232839,84.94,0.8494
0.909256228405165,84.95,0.8495
0.909338910611985,84.95,0.8495
0.909421607857403,84.96,0.8496
0.909504320145521,84.96,0.8496
0.909587047480444,84.96,0.8496
0.909669789866279,84.96,0.8496
0.909752547307133,84.95,0.8495
0.909835319807115,84.94,0.8494
0.909918107370337,84.92,0.8492
0.91000091000091,84.91,0.8491
0.910083727702949,84.89,0.8489
0.910166560480568,84.89,0.8489
0.910249408337885,84.9,0.849
0.910332271279017,84.93,0.8493
0.910415149308085,84.95,0.8495
0.910498042429209,84.96,0.8496
0.910580950646513,84.95,0.8495
0.91066387396412,84.93,0.8493
0.910746812386157,84.91,0.8491
0.91082976591675,84.9,0.849
0.910912734560029,84.91,0.8491
0.910995718320124,84.92,0.8492
0.911078717201166,84.92,0.8492
0.911161731207289,84.92,0.8492
0.911244760342628,84.91,0.8491
0.911327804611319,84.89,0.8489
0.911410864017499,84.88,0.8488
0.911493938565309,84.88,0.8488
0.911577028258888,84.9,0.849
0.911660133102379,84.92,0.8492
0.911743253099927,84.94,0.8494
0.911826388255676,84.94,0.8494
0.911909538573773,84.92,0.8492
0.911992704058367,84.91,0.8491
0.912075884713608,84.9,0.849
0.912159080543647,84.91,0.8491
0.912242291552636,84.92,0.8492
0.912325517744731,84.93,0.8493
0.912408759124088,84.94,0.8494
0.912492015694863,84.94,0.8494
0.912575287461216,84.94,0.8494
0.912658574427307,84.93,0.8493
0.912741876597298,84.93,0.8493
0.912825193975354,84.93,0.8493
0.912908526565638,84.92,0.8492
0.912991874372318,84.92,0.8492
0.913075237399562,84.91,0.8491
0.913158615651539,84.91,0.8491
0.91324200913242,84.92,0.8492
0.913325417846379,84.94,0.8494
0.913408841797589,84.97,0.8497
0.913492280990226,84.98,0.8498
0.913575735428467,84.98,0.8498
0.913659205116491,84.97,0.8497
0.913742690058479,84.96,0.8496
0.913826190258613,84.95,0.8495
0.913909705721075,84.95,0.8495
0.91399323645005,84.96,0.8496
0.914076782449726,84.97,0.8497
0.914160343724289,84.96,0.8496
0.91424392027793,84.95,0.8495
0.91432751211484,84.92,0.8492
0.91441111923921,84.9,0.849
0.914494741655235,84.89,0.8489
0.914578379367112,84.9,0.849
0.914662032379036,84.91,0.8491
0.914745700695207,84.93,0.8493
0.914829384319824,84.94,0.8494
0.91491308325709,84.95,0.8495
0.914996797511209,84.95,0.8495
0.915080527086384,84.95,0.8495
0.915164271986822,84.95,0.8495
0.915248032216731,84.95,0.8495
0.91533180778032,84.95,0.8495
0.915415598681802,84.94,0.8494
0.915499404925387,84.92,0.8492
0.91558322651529,84.9,0.849
0.915667063455727,84.88,0.8488
0.915750915750916,84.87,0.8487
0.915834783405074,84.87,0.8487
0.915918666422422,84.88,0.8488
0.916002564807181,84.89,0.8489
0.916086478563576,84.89,0.8489
0.916170407695831,84.9,0.849
0.916254352208173,84.9,0.849
0.916338312104829,84.9,0.849
0.916422287390029,84.91,0.8491
0.916506278068005,84.92,0.8492
0.916590284142988,84.93,0.8493
0.916674305619213,84.94,0.8494
0.916758342500917,84.94,0.8494
0.916842394792335,84.93,0.8493
0.916926462497708,84.91,0.8491
0.917010545621275,84.9,0.849
0.917094644167278,84.89,0.8489
0.917178758139962,84.88,0.8488
0.91726288754357,84.87,0.8487
0.91734703238235,84.85,0.8485
0.91743119266055,84.84,0.8484
0.91751536838242,84.82,0.8482
0.917599559552211,84.81,0.8481
0.917683766174176,84.82,0.8482
0.91776798825257,84.84,0.8484
0.917852225791648,84.86,0.8486
0.917936478795667,84.88,0.8488
0.918020747268888,84.88,0.8488
0.918105031215571,84.88,0.8488
0.918189330639978,84.87,0.8487
0.918273645546373,84.87,0.8487
0.918357975939021,84.88,0.8488
0.918442321822189,84.89,0.8489
0.918526683200147,84.9,0.849
0.918611060077163,84.9,0.849
0.91869545245751,84.9,0.849
0.918779860345461,84.9,0.849
0.918864283745291,84.89,0.8489
0.918948722661276,84.89,0.8489
0.919033177097693,84.89,0.8489
0.919117647058823,84.89,0.8489
0.919202132548948,84.9,0.849
0.919286633572348,84.9,0.849
0.919371150133309,84.91,0.8491
0.919455682236116,84.92,0.8492
0.919540229885057,84.91,0.8491
0.919624793084422,84.89,0.8489
0.919709371838499,84.87,0.8487
0.919793966151582,84.84,0.8484
0.919878576027964,84.83,0.8483
0.919963201471941,84.84,0.8484
0.920047842487809,84.85,0.8485
0.920132499079868,84.86,0.8486
0.920217171252416,84.87,0.8487
0.920301859009755,84.87,0.8487
0.92038656235619,84.86,0.8486
0.920471281296024,84.86,0.8486
0.920556015833563,84.86,0.8486
0.920640765973117,84.86,0.8486
0.920725531718995,84.87,0.8487
0.920810313075506,84.87,0.8487
0.920895110046966,84.88,0.8488
0.920979922637686,84.89,0.8489
0.921064750851985,84.9,0.849
0.921149594694178,84.89,0.8489
0.921234454168586,84.89,0.8489
0.921319329279528,84.88,0.8488
0.921404220031328,84.88,0.8488
0.921489126428308,84.9,0.849
0.921574048474795,84.92,0.8492
0.921658986175115,84.94,0.8494
0.921743939533597,84.95,0.8495
0.921828908554572,84.94,0.8494
0.921913893242371,84.92,0.8492
0.921998893601328,84.9,0.849
0.922083909635777,84.89,0.8489
0.922168941350055,84.9,0.849
0.922253988748501,84.92,0.8492
0.922339051835455,84.93,0.8493
0.922424130615257,84.94,0.8494
0.922509225092251,84.93,0.8493
0.922594335270781,84.92,0.8492
0.922679461155195,84.9,0.849
0.922764602749838,84.89,0.8489
0.922849760059062,84.88,0.8488
0.922934933087217,84.88,0.8488
0.923020121838656,84.88,0.8488
0.923105326317733,84.88,0.8488
0.923190546528804,84.87,0.8487
0.923275782476226,84.86,0.8486
0.923361034164358,84.85,0.8485
0.923446301597562,84.84,0.8484
0.923531584780199,84.84,0.8484
0.923616883716634,84.84,0.8484
0.923702198411232,84.85,0.8485
0.92378752886836,84.87,0.8487
0.923872875092387,84.87,0.8487
0.923958237087684,84.87,0.8487
0.924043614858621,84.85,0.8485
0.924129008409574,84.84,0.8484
0.924214417744917,84.84,0.8484
0.924299842869027,84.83,0.8483
0.924385283786282,84.84,0.8484
0.924470740501063,84.84,0.8484
0.924556213017751,84.84,0.8484
0.92464170134073,84.83,0.8483
0.924727205474385,84.84,0.8484
0.924812725423102,84.85,0.8485
0.924898261191269,84.86,0.8486
0.924983812783276,84.88,0.8488
0.925069380203515,84.88,0.8488
0.925154963456379,84.87,0.8487
0.925240562546262,84.86,0.8486
0.925326177477561,84.86,0.8486
0.925411808254673,84.86,0.8486
0.925497454881999,84.87,0.8487
0.925583117363939,84.87,0.8487
0.925668795704897,84.86,0.8486
0.925754489909276,84.86,0.8486
0.925840199981483,84.86,0.8486
0.925925925925926,84.87,0.8487
0.926011667747014,84.89,0.8489
0.926097425449157,84.92,0.8492
0.926183199036769,84.93,0.8493
0.926268988514265,84.92,0.8492
0.926354793886058,84.91,0.8491
0.926440615156568,84.9,0.849
0.926526452330214,84.91,0.8491
0.926612305411416,84.92,0.8492
0.926698174404596,84.93,0.8493
0.92678405931418,84.94,0.8494
0.926869960144592,84.93,0.8493
0.92695587690026,84.91,0.8491
0.927041809585612,84.9,0.849
0.927127758205081,84.9,0.849
0.927213722763097,84.91,0.8491
0.927299703264095,84.91,0.8491
0.92738569971251,84.91,0.8491
0.927471712112781,84.9,0.849
0.927557740469344,84.9,0.849
0.927643784786642,84.9,0.849
0.927729845069116,84.91,0.8491
0.92781592132121,84.91,0.8491
0.927902013547369,84.91,0.8491
0.927988121752042,84.91,0.8491
0.928074245939675,84.89,0.8489
0.928160386114721,84.89,0.8489
0.92824654228163,84.88,0.8488
0.928332714444857,84.88,0.8488
0.928418902608857,84.89,0.8489
0.928505106778087,84.89,0.8489
0.928591326957006,84.89,0.8489
0.928677563150074,84.89,0.8489
0.928763815361753,84.89,0.8489
0.928850083596508,84.88,0.8488
0.928936367858802,84.88,0.8488
0.929022668153103,84.88,0.8488
0.92910898448388,84.88,0.8488
0.929195316855603,84.88,0.8488
0.929281665272744,84.88,0.8488
0.929368029739777,84.88,0.8488
0.929454410261177,84.88,0.8488
0.92954080684142,84.88,0.8488
0.929627219484986,84.88,0.8488
0.929713648196355,84.88,0.8488
0.929800092980009,84.88,0.8488
0.929886553840431,84.87,0.8487
0.929973030782107,84.86,0.8486
0.930059523809524,84.86,0.8486
0.93014603292717,84.85,0.8485
0.930232558139535,84.86,0.8486
0.930319099451112,84.88,0.8488
0.930405656866394,84.9,0.849
0.930492230389876,84.91,0.8491
0.930578820026056,84.91,0.8491
0.930665425779432,84.9,0.849
0.930752047654505,84.89,0.8489
0.930838685655776,84.89,0.8489
0.930925339787749,84.9,0.849
0.93101201005493,84.91,0.8491
0.931098696461825,84.92,0.8492
0.931185399012943,84.92,0.8492
0.931272117712796,84.9,0.849
0.931358852565894,84.88,0.8488
0.931445603576751,84.86,0.8486
