Lambda[um],T_percent,T
1.75192711983182,68.17,0.6817
1.7520805957074,68.19,0.6819
1.75223409847556,68.21,0.6821
1.75238762814335,68.21,0.6821
1.75254118471784,68.18,0.6818
1.75269476820612,68.14,0.6814
1.75284837861525,68.11,0.6811
1.75300201595232,68.1,0.681
1.7531556802244,68.13,0.6813
1.75330937143859,68.16,0.6816
1.75346308960196,68.19,0.6819
1.75361683472161,68.2,0.682
1.75377060680463,68.18,0.6818
1.75392440585811,68.16,0.6816
1.75407823188914,68.15,0.6815
1.75423208490483,68.17,0.6817
1.75438596491228,68.22,0.6822
1.75453987191859,68.27,0.6827
1.75469380593087,68.33,0.6833
1.75484776695622,68.36,0.6836
1.75500175500175,68.37,0.6837
1.75515577007459,68.37,0.6837
1.75530981218185,68.36,0.6836
1.75546388133064,68.36,0.6836
1.75561797752809,68.38,0.6838
1.75577210078132,68.41,0.6841
1.75592625109745,68.44,0.6844
1.75608042848362,68.46,0.6846
1.75623463294696,68.45,0.6845
1.7563888644946,68.42,0.6842
1.75654312313367,68.37,0.6837
1.75669740887132,68.31,0.6831
1.75685172171469,68.26,0.6826
1.75700606167091,68.22,0.6822
1.75716042874714,68.21,0.6821
1.75731482295053,68.22,0.6822
1.75746924428823,68.24,0.6824
1.75762369276738,68.28,0.6828
1.75777816839515,68.3,0.683
1.75793267117869,68.3,0.683
1.75808720112518,68.28,0.6828
1.75824175824176,68.26,0.6826
1.75839634253561,68.26,0.6826
1.75855095401389,68.3,0.683
1.75870559268378,68.36,0.6836
1.75886025855246,68.44,0.6844
1.75901495162709,68.49,0.6849
1.75916967191486,68.5,0.685
1.75932441942294,68.47,0.6847
1.75947919415853,68.4,0.684
1.75963399612881,68.34,0.6834
1.75978882534096,68.3,0.683
1.75994368180218,68.28,0.6828
1.76009856551967,68.27,0.6827
1.76025347650062,68.26,0.6826
1.76040841475222,68.25,0.6825
1.76056338028169,68.23,0.6823
1.76071837309622,68.21,0.6821
1.76087339320303,68.19,0.6819
1.76102844060932,68.18,0.6818
1.7611835153223,68.15,0.6815
1.76133861734919,68.13,0.6813
1.7614937466972,68.12,0.6812
1.76164890337356,68.13,0.6813
1.76180408738548,68.17,0.6817
1.7619592987402,68.22,0.6822
1.76211453744493,68.25,0.6825
1.76226980350692,68.24,0.6824
1.76242509693338,68.19,0.6819
1.76258041773156,68.12,0.6812
1.76273576590869,68.07,0.6807
1.76289114147201,68.06,0.6806
1.76304654442877,68.08,0.6808
1.76320197478621,68.12,0.6812
1.76335743255158,68.14,0.6814
1.76351291773212,68.12,0.6812
1.7636684303351,68.06,0.6806
1.76382397036776,68,0.68
1.76397953783736,67.98,0.6798
1.76413513275117,68.02,0.6802
1.76429075511644,68.11,0.6811
1.76444640494045,68.21,0.6821
1.76460208223046,68.3,0.683
1.76475778699374,68.34,0.6834
1.76491351923756,68.34,0.6834
1.7650692789692,68.32,0.6832
1.76522506619594,68.29,0.6829
1.76538088092506,68.28,0.6828
1.76553672316384,68.26,0.6826
1.76569259291957,68.24,0.6824
1.76584849019954,68.21,0.6821
1.76600441501104,68.18,0.6818
1.76616036736136,68.14,0.6814
1.76631634725779,68.1,0.681
1.76647235470765,68.08,0.6808
1.76662838971822,68.06,0.6806
1.76678445229682,68.05,0.6805
1.76694054245075,68.05,0.6805
1.76709666018731,68.06,0.6806
1.76725280551383,68.07,0.6807
1.76740897843761,68.09,0.6809
1.76756517896597,68.1,0.681
1.76772140710624,68.11,0.6811
1.76787766286573,68.1,0.681
1.76803394625177,68.1,0.681
1.76819025727168,68.1,0.681
1.7683465959328,68.11,0.6811
1.76850296224246,68.12,0.6812
1.76865935620799,68.12,0.6812
1.76881577783674,68.1,0.681
1.76897222713603,68.09,0.6809
1.76912870411322,68.08,0.6808
1.76928520877565,68.1,0.681
1.76944174113067,68.14,0.6814
1.76959830118563,68.18,0.6818
1.76975488894788,68.2,0.682
1.76991150442478,68.21,0.6821
1.77006814762368,68.19,0.6819
1.77022481855196,68.18,0.6818
1.77038151721696,68.17,0.6817
1.77053824362606,68.17,0.6817
1.77069499778663,68.19,0.6819
1.77085177970604,68.21,0.6821
1.77100858939166,68.24,0.6824
1.77116542685087,68.26,0.6826
1.77132229209105,68.29,0.6829
1.77147918511957,68.31,0.6831
1.77163610594384,68.33,0.6833
1.77179305457123,68.33,0.6833
1.77195003100913,68.33,0.6833
1.77210703526493,68.31,0.6831
1.77226406734603,68.3,0.683
1.77242112725984,68.29,0.6829
1.77257821501374,68.28,0.6828
1.77273533061514,68.27,0.6827
1.77289247407145,68.26,0.6826
1.77304964539007,68.24,0.6824
1.77320684457842,68.21,0.6821
1.77336407164391,68.18,0.6818
1.77352132659395,68.16,0.6816
1.77367860943597,68.15,0.6815
1.77383592017738,68.16,0.6816
1.77399325882562,68.19,0.6819
1.7741506253881,68.23,0.6823
1.77430801987225,68.27,0.6827
1.77446544228551,68.3,0.683
1.77462289263532,68.32,0.6832
1.7747803709291,68.33,0.6833
1.7749378771743,68.34,0.6834
1.77509541137836,68.36,0.6836
1.77525297354873,68.39,0.6839
1.77541056369285,68.42,0.6842
1.77556818181818,68.42,0.6842
1.77572582793217,68.4,0.684
1.77588350204227,68.36,0.6836
1.77604120415594,68.31,0.6831
1.77619893428064,68.29,0.6829
1.77635669242384,68.31,0.6831
1.776514478593,68.35,0.6835
1.77667229279559,68.38,0.6838
1.77683013503909,68.38,0.6838
1.77698800533096,68.35,0.6835
1.77714590367869,68.29,0.6829
1.77730383008975,68.24,0.6824
1.77746178457163,68.23,0.6823
1.77761976713181,68.26,0.6826
1.77777777777778,68.31,0.6831
1.77793581651702,68.37,0.6837
1.77809388335704,68.4,0.684
1.77825197830533,68.39,0.6839
1.77841010136938,68.36,0.6836
1.77856825255669,68.32,0.6832
1.77872643187478,68.28,0.6828
1.77888463933114,68.26,0.6826
1.77904287493329,68.25,0.6825
1.77920113868873,68.23,0.6823
1.77935943060498,68.2,0.682
1.77951775068956,68.14,0.6814
1.77967609894999,68.07,0.6807
1.77983447539379,68,0.68
1.77999288002848,67.95,0.6795
1.78015131286159,67.93,0.6793
1.78030977390066,67.95,0.6795
1.78046826315321,67.99,0.6799
1.78062678062678,68.04,0.6804
1.78078532632891,68.09,0.6809
1.78094390026714,68.12,0.6812
1.78110250244902,68.14,0.6814
1.78126113288208,68.16,0.6816
1.78141979157388,68.2,0.682
1.78157847853198,68.24,0.6824
1.78173719376392,68.28,0.6828
1.78189593727726,68.31,0.6831
1.78205470907957,68.31,0.6831
1.7822135091784,68.27,0.6827
1.78237233758132,68.21,0.6821
1.7825311942959,68.14,0.6814
1.78269007932971,68.1,0.681
1.78284899269032,68.08,0.6808
1.78300793438531,68.09,0.6809
1.78316690442225,68.11,0.6811
1.78332590280874,68.13,0.6813
1.78348492955235,68.15,0.6815
1.78364398466066,68.16,0.6816
1.78380306814128,68.17,0.6817
1.78396218000178,68.19,0.6819
1.78412132024978,68.23,0.6823
1.78428048889285,68.27,0.6827
1.78443968593862,68.31,0.6831
1.78459891139466,68.35,0.6835
1.78475816526861,68.38,0.6838
1.78491744756805,68.38,0.6838
1.78507675830061,68.37,0.6837
1.78523609747389,68.33,0.6833
1.78539546509552,68.28,0.6828
1.78555486117311,68.23,0.6823
1.78571428571429,68.19,0.6819
1.78587373872667,68.17,0.6817
1.7860332202179,68.17,0.6817
1.78619273019559,68.18,0.6818
1.78635226866738,68.19,0.6819
1.78651183564091,68.2,0.682
1.78667143112382,68.18,0.6818
1.78683105512374,68.17,0.6817
1.78699070764832,68.17,0.6817
1.78715038870521,68.19,0.6819
1.78731009830206,68.23,0.6823
1.78746983644651,68.28,0.6828
1.78762960314623,68.32,0.6832
1.78778939840887,68.33,0.6833
1.78794922224209,68.31,0.6831
1.78810907465355,68.27,0.6827
1.78826895565093,68.23,0.6823
1.78842886524189,68.22,0.6822
1.78858880343409,68.24,0.6824
1.78874877023522,68.28,0.6828
1.78890876565295,68.31,0.6831
1.78906878969496,68.34,0.6834
1.78922884236894,68.35,0.6835
1.78938892368256,68.35,0.6835
1.78954903364352,68.35,0.6835
1.78970917225951,68.37,0.6837
1.78986933953821,68.39,0.6839
1.79002953548734,68.4,0.684
1.79018976011457,68.4,0.684
1.79035001342763,68.39,0.6839
1.7905102954342,68.36,0.6836
1.790670606142,68.32,0.6832
1.79083094555874,68.3,0.683
1.79099131369213,68.28,0.6828
1.79115171054988,68.27,0.6827
1.79131213613972,68.27,0.6827
1.79147259046937,68.27,0.6827
1.79163307354654,68.27,0.6827
1.79179358537896,68.26,0.6826
1.79195412597438,68.24,0.6824
1.7921146953405,68.23,0.6823
1.79227529348508,68.23,0.6823
1.79243592041585,68.23,0.6823
1.79259657614054,68.24,0.6824
1.79275726066691,68.25,0.6825
1.79291797400269,68.26,0.6826
1.79307871615564,68.26,0.6826
1.79323948713351,68.26,0.6826
1.79340028694405,68.27,0.6827
1.79356111559501,68.28,0.6828
1.79372197309417,68.31,0.6831
1.79388285944928,68.36,0.6836
1.7940437746681,68.42,0.6842
1.79420471875841,68.48,0.6848
1.79436569172797,68.53,0.6853
1.79452669358457,68.55,0.6855
1.79468772433597,68.55,0.6855
1.79484878398995,68.53,0.6853
1.7950098725543,68.5,0.685
1.7951709900368,68.47,0.6847
1.79533213644524,68.46,0.6846
1.79549331178741,68.45,0.6845
1.79565451607111,68.45,0.6845
1.79581574930412,68.43,0.6843
1.79597701149425,68.38,0.6838
1.7961383026493,68.33,0.6833
1.79629962277708,68.27,0.6827
1.79646097188539,68.23,0.6823
1.79662234998203,68.23,0.6823
1.79678375707484,68.26,0.6826
1.79694519317161,68.3,0.683
1.79710665828017,68.32,0.6832
1.79726815240834,68.32,0.6832
1.79742967556394,68.3,0.683
1.79759122775481,68.27,0.6827
1.79775280898876,68.26,0.6826
1.79791441927364,68.27,0.6827
1.79807605861728,68.3,0.683
1.79823772702751,68.35,0.6835
1.79839942451218,68.39,0.6839
1.79856115107914,68.42,0.6842
1.79872290673622,68.44,0.6844
1.79888469149128,68.45,0.6845
1.79904650535216,68.45,0.6845
1.79920834832674,68.45,0.6845
1.79937022042285,68.43,0.6843
1.79953212164837,68.4,0.684
1.79969405201116,68.37,0.6837
1.79985601151908,68.37,0.6837
1.80001800018,68.37,0.6837
1.8001800180018,68.39,0.6839
1.80034206499235,68.38,0.6838
1.80050414115952,68.33,0.6833
1.80066624651121,68.25,0.6825
1.80082838105529,68.17,0.6817
1.80099054479964,68.12,0.6812
1.80115273775216,68.13,0.6813
1.80131495992074,68.2,0.682
1.80147721131328,68.27,0.6827
1.80163949193766,68.33,0.6833
1.8018018018018,68.33,0.6833
1.8019641409136,68.3,0.683
1.80212650928095,68.26,0.6826
1.80228890691178,68.25,0.6825
1.80245133381399,68.26,0.6826
1.80261378999549,68.3,0.683
1.80277627546422,68.33,0.6833
1.80293879022807,68.32,0.6832
1.80310133429499,68.28,0.6828
1.80326390767289,68.23,0.6823
1.8034265103697,68.18,0.6818
1.80358914239336,68.15,0.6815
1.8037518037518,68.14,0.6814
1.80391449445296,68.13,0.6813
1.80407721450478,68.12,0.6812
1.8042399639152,68.1,0.681
1.80440274269217,68.08,0.6808
1.80456555084363,68.06,0.6806
1.80472838837755,68.06,0.6806
1.80489125530187,68.07,0.6807
1.80505415162455,68.1,0.681
1.80521707735355,68.14,0.6814
1.80538003249684,68.18,0.6818
1.80554301706238,68.22,0.6822
1.80570603105814,68.24,0.6824
1.8058690744921,68.25,0.6825
1.80603214737222,68.24,0.6824
1.80619524970649,68.24,0.6824
1.80635838150289,68.26,0.6826
1.8065215427694,68.28,0.6828
1.806684733514,68.31,0.6831
1.80684795374469,68.32,0.6832
1.80701120346946,68.31,0.6831
1.8071744826963,68.29,0.6829
1.80733779143322,68.28,0.6828
1.80750112968821,68.27,0.6827
1.80766449746927,68.29,0.6829
1.80782789478442,68.32,0.6832
1.80799132164166,68.35,0.6835
1.808154778049,68.38,0.6838
1.80831826401447,68.41,0.6841
1.80848177954607,68.42,0.6842
1.80864532465184,68.42,0.6842
1.80880889933978,68.41,0.6841
1.80897250361794,68.38,0.6838
1.80913613749435,68.35,0.6835
1.80929980097702,68.32,0.6832
1.80946349407401,68.31,0.6831
1.80962721679334,68.31,0.6831
1.80979096914306,68.31,0.6831
1.80995475113122,68.3,0.683
1.81011856276586,68.28,0.6828
1.81028240405503,68.27,0.6827
1.81044627500679,68.29,0.6829
1.81061017562919,68.33,0.6833
1.81077410593029,68.4,0.684
1.81093806591815,68.47,0.6847
1.81110205560083,68.52,0.6852
1.81126607498642,68.53,0.6853
1.81143012408296,68.5,0.685
1.81159420289855,68.47,0.6847
1.81175831144125,68.45,0.6845
1.81192244971915,68.44,0.6844
1.81208661774033,68.44,0.6844
1.81225081551287,68.44,0.6844
1.81241504304486,68.42,0.6842
1.81257930034439,68.39,0.6839
1.81274358741956,68.35,0.6835
1.81290790427846,68.32,0.6832
1.8130722509292,68.3,0.683
1.81323662737987,68.3,0.683
1.81340103363859,68.3,0.683
1.81356546971346,68.31,0.6831
1.81372993561259,68.3,0.683
1.8138944313441,68.28,0.6828
1.8140589569161,68.26,0.6826
1.81422351233672,68.23,0.6823
1.81438809761408,68.22,0.6822
1.81455271275631,68.22,0.6822
1.81471735777153,68.23,0.6823
1.81488203266788,68.24,0.6824
1.81504673745349,68.24,0.6824
1.8152114721365,68.23,0.6823
1.81537623672506,68.23,0.6823
1.81554103122731,68.24,0.6824
1.81570585565138,68.28,0.6828
1.81587071000545,68.35,0.6835
1.81603559429765,68.41,0.6841
1.81620050853614,68.45,0.6845
1.81636545272909,68.45,0.6845
1.81653042688465,68.41,0.6841
1.81669543101099,68.35,0.6835
1.81686046511628,68.31,0.6831
1.81702552920869,68.3,0.683
1.81719062329638,68.33,0.6833
1.81735574738755,68.38,0.6838
1.81752090149037,68.4,0.684
1.81768608561301,68.4,0.684
1.81785129976368,68.36,0.6836
1.81801654395055,68.3,0.683
1.81818181818182,68.26,0.6826
1.81834712246568,68.24,0.6824
1.81851245681033,68.24,0.6824
1.81867782122397,68.26,0.6826
1.81884321571481,68.27,0.6827
1.81900864029104,68.26,0.6826
1.81917409496089,68.22,0.6822
1.81933957973256,68.16,0.6816
1.81950509461427,68.1,0.681
1.81967063961423,68.07,0.6807
1.81983621474067,68.09,0.6809
1.82000182000182,68.15,0.6815
1.8201674554059,68.23,0.6823
1.82033312096114,68.3,0.683
1.82049881667577,68.34,0.6834
1.82066454255803,68.34,0.6834
1.82083029861617,68.33,0.6833
1.82099608485842,68.33,0.6833
1.82116190129302,68.36,0.6836
1.82132774792824,68.41,0.6841
1.82149362477231,68.47,0.6847
1.8216595318335,68.49,0.6849
1.82182546912006,68.47,0.6847
1.82199143664025,68.43,0.6843
1.82215743440233,68.38,0.6838
1.82232346241458,68.36,0.6836
1.82248952068526,68.37,0.6837
1.82265560922264,68.4,0.684
1.822821728035,68.41,0.6841
1.82298787713062,68.4,0.684
1.82315405651778,68.37,0.6837
1.82332026620476,68.32,0.6832
1.82348650619985,68.29,0.6829
1.82365277651135,68.27,0.6827
1.82381907714755,68.26,0.6826
1.82398540811674,68.24,0.6824
1.82415176942722,68.21,0.6821
1.82431816108729,68.17,0.6817
1.82448458310527,68.15,0.6815
1.82465103548946,68.15,0.6815
1.82481751824818,68.17,0.6817
1.82498403138973,68.2,0.682
1.82515057492243,68.22,0.6822
1.82531714885461,68.22,0.6822
1.8254837531946,68.2,0.682
1.82565038795071,68.19,0.6819
1.82581705313128,68.18,0.6818
1.82598374874464,68.2,0.682
1.82615047479912,68.23,0.6823
1.82631723130308,68.26,0.6826
1.82648401826484,68.27,0.6827
1.82665083569276,68.27,0.6827
1.82681768359518,68.24,0.6824
1.82698456198045,68.22,0.6822
1.82715147085693,68.2,0.682
1.82731841023298,68.19,0.6819
1.82748538011696,68.2,0.682
1.82765238051723,68.2,0.682
1.82781941144215,68.2,0.682
1.8279864729001,68.18,0.6818
1.82815356489945,68.14,0.6814
1.82832068744858,68.12,0.6812
1.82848784055586,68.1,0.681
1.82865502422968,68.1,0.681
1.82882223847842,68.11,0.6811
1.82898948331047,68.14,0.6814
1.82915675873422,68.16,0.6816
1.82932406475807,68.18,0.6818
1.82949140139041,68.19,0.6819
1.82965876863965,68.21,0.6821
1.82982616651418,68.22,0.6822
1.82999359502242,68.25,0.6825
1.83016105417277,68.28,0.6828
1.83032854397364,68.31,0.6831
1.83049606443346,68.33,0.6833
1.83066361556064,68.33,0.6833
1.8308311973636,68.32,0.6832
1.83099880985077,68.29,0.6829
1.83116645303058,68.27,0.6827
1.83133412691146,68.25,0.6825
1.83150183150183,68.24,0.6824
1.83166956681015,68.25,0.6825
1.83183733284484,68.26,0.6826
1.83200512961436,68.28,0.6828
1.83217295712715,68.3,0.683
1.83234081539166,68.31,0.6831
1.83250870441635,68.34,0.6834
1.83267662420966,68.37,0.6837
1.83284457478006,68.4,0.684
1.83301255613601,68.42,0.6842
1.83318056828598,68.42,0.6842
1.83334861123843,68.4,0.684
1.83351668500183,68.36,0.6836
1.83368478958467,68.32,0.6832
1.83385292499542,68.29,0.6829
1.83402109124255,68.29,0.6829
1.83418928833456,68.3,0.683
1.83435751627992,68.33,0.6833
1.83452577508714,68.34,0.6834
1.8346940647647,68.35,0.6835
1.8348623853211,68.34,0.6834
1.83503073676484,68.34,0.6834
1.83519911910442,68.36,0.6836
1.83536753234835,68.41,0.6841
1.83553597650514,68.46,0.6846
1.8357044515833,68.49,0.6849
1.83587295759133,68.49,0.6849
1.83604149453778,68.45,0.6845
1.83621006243114,68.39,0.6839
1.83637866127996,68.34,0.6834
1.83654729109275,68.3,0.683
1.83671595187804,68.28,0.6828
1.83688464364438,68.26,0.6826
1.83705336640029,68.24,0.6824
1.83722212015433,68.23,0.6823
1.83739090491502,68.23,0.6823
1.83755972069092,68.25,0.6825
1.83772856749058,68.29,0.6829
1.83789744532255,68.32,0.6832
1.83806635419539,68.32,0.6832
1.83823529411765,68.3,0.683
1.8384042650979,68.27,0.6827
1.8385732671447,68.26,0.6826
1.83874230026662,68.28,0.6828
1.83891136447223,68.32,0.6832
1.83908045977011,68.37,0.6837
1.83924958616884,68.39,0.6839
1.839418743677,68.38,0.6838
1.83958793230316,68.35,0.6835
1.83975715205593,68.32,0.6832
1.83992640294388,68.31,0.6831
1.84009568497562,68.33,0.6833
1.84026499815974,68.36,0.6836
1.84043434250483,68.39,0.6839
1.84060371801951,68.41,0.6841
1.84077312471238,68.42,0.6842
1.84094256259205,68.41,0.6841
1.84111203166713,68.4,0.684
1.84128153194623,68.39,0.6839
1.84145106343799,68.38,0.6838
1.84162062615101,68.37,0.6837
1.84179022009393,68.36,0.6836
1.84195984527537,68.36,0.6836
1.84212950170397,68.35,0.6835
1.84229918938836,68.33,0.6833
1.84246890833717,68.3,0.683
1.84263865855906,68.27,0.6827
1.84280844006266,68.26,0.6826
1.84297825285662,68.26,0.6826
1.84314809694959,68.28,0.6828
1.84331797235023,68.32,0.6832
1.8434878790672,68.36,0.6836
1.84365781710914,68.38,0.6838
1.84382778648474,68.38,0.6838
1.84399778720266,68.37,0.6837
1.84416781927155,68.35,0.6835
1.84433788270011,68.34,0.6834
1.844507977497,68.34,0.6834
1.84467810367091,68.34,0.6834
1.84484826123051,68.34,0.6834
1.8450184501845,68.33,0.6833
1.84518867054156,68.3,0.683
1.84535892231039,68.26,0.6826
1.84552920549968,68.22,0.6822
1.84569952011812,68.19,0.6819
1.84586986617443,68.18,0.6818
1.84604024367731,68.21,0.6821
1.84621065263547,68.26,0.6826
1.84638109305761,68.31,0.6831
1.84655156495245,68.35,0.6835
1.84672206832872,68.35,0.6835
1.84689260319512,68.32,0.6832
1.8470631695604,68.3,0.683
1.84723376743327,68.29,0.6829
1.84740439682246,68.31,0.6831
1.84757505773672,68.35,0.6835
1.84774575018477,68.39,0.6839
1.84791647417537,68.39,0.6839
1.84808722971724,68.37,0.6837
1.84825801681915,68.33,0.6833
1.84842883548983,68.31,0.6831
1.84859968573805,68.31,0.6831
1.84877056757256,68.34,0.6834
1.84894148100213,68.38,0.6838
1.8491124260355,68.41,0.6841
1.84928340268146,68.43,0.6843
1.84945441094877,68.44,0.6844
1.8496254508462,68.45,0.6845
1.84979652238254,68.46,0.6846
1.84996762556655,68.49,0.6849
1.85013876040703,68.51,0.6851
1.85030992691276,68.52,0.6852
1.85048112509252,68.51,0.6851
1.85065235495512,68.49,0.6849
1.85082361650935,68.47,0.6847
1.850994909764,68.46,0.6846
1.85116623472788,68.44,0.6844
1.85133759140979,68.42,0.6842
1.85150897981855,68.38,0.6838
1.85168039996297,68.33,0.6833
1.85185185185185,68.28,0.6828
1.85202333549403,68.24,0.6824
1.85219485089831,68.22,0.6822
1.85236639807354,68.21,0.6821
1.85253797702853,68.2,0.682
1.85270958777212,68.2,0.682
1.85288123031314,68.2,0.682
1.85305290466043,68.22,0.6822
1.85322461082283,68.26,0.6826
1.85339634880919,68.32,0.6832
1.85356811862836,68.38,0.6838
1.85373992028918,68.42,0.6842
1.85391175380052,68.45,0.6845
1.85408361917122,68.48,0.6848
1.85425551641016,68.5,0.685
1.85442744552619,68.53,0.6853
1.85459940652819,68.55,0.6855
1.85477139942502,68.55,0.6855
1.85494342422556,68.53,0.6853
1.85511548093869,68.49,0.6849
1.85528756957328,68.45,0.6845
1.85545969013823,68.42,0.6842
1.85563184264242,68.42,0.6842
1.85580402709474,68.44,0.6844
1.85597624350408,68.45,0.6845
1.85614849187935,68.45,0.6845
1.85632077222944,68.44,0.6844
1.85649308456326,68.41,0.6841
1.85666542888971,68.4,0.684
1.85683780521771,68.4,0.684
1.85701021355617,68.41,0.6841
1.85718265391401,68.43,0.6843
1.85735512630015,68.44,0.6844
1.85752763072351,68.43,0.6843
1.85770016719302,68.42,0.6842
1.8578727357176,68.4,0.684
1.85804533630621,68.37,0.6837
1.85821796896776,68.34,0.6834
1.85839063371121,68.3,0.683
1.85856333054549,68.28,0.6828
1.85873605947955,68.27,0.6827
1.85890882052235,68.28,0.6828
1.85908161368284,68.29,0.6829
1.85925443896997,68.29,0.6829
1.85942729639271,68.27,0.6827
1.85960018596002,68.23,0.6823
1.85977310768086,68.19,0.6819
1.85994606156421,68.18,0.6818
1.86011904761905,68.21,0.6821
1.86029206585434,68.26,0.6826
1.86046511627907,68.32,0.6832
1.86063819890222,68.35,0.6835
1.86081131373279,68.35,0.6835
1.86098446077975,68.33,0.6833
1.86115764005211,68.3,0.683
1.86133085155886,68.28,0.6828
1.86150409530901,68.26,0.6826
1.86167737131155,68.25,0.6825
1.8618506795755,68.23,0.6823
1.86202402010986,68.23,0.6823
1.86219739292365,68.25,0.6825
1.86237079802589,68.28,0.6828
1.86254423542559,68.32,0.6832
1.86271770513179,68.33,0.6833
1.8628912071535,68.32,0.6832
1.86306474149977,68.29,0.6829
1.86323830817962,68.28,0.6828
1.86341190720209,68.32,0.6832
1.86358553857622,68.4,0.684
1.86375920231106,68.49,0.6849
1.86393289841566,68.56,0.6856
1.86410662689906,68.56,0.6856
1.86428038777032,68.5,0.685
1.8644541810385,68.43,0.6843
1.86462800671266,68.38,0.6838
1.86480186480186,68.37,0.6837
1.86497575531518,68.4,0.684
1.86514967826168,68.42,0.6842
1.86532363365044,68.43,0.6843
1.86549762149053,68.39,0.6839
1.86567164179104,68.34,0.6834
1.86584569456106,68.28,0.6828
1.86601977980967,68.24,0.6824
1.86619389754596,68.23,0.6823
1.86636804777902,68.24,0.6824
1.86654223051797,68.26,0.6826
1.86671644577189,68.29,0.6829
1.86689069354989,68.34,0.6834
1.86706497386109,68.4,0.684
1.86723928671459,68.44,0.6844
1.86741363211951,68.47,0.6847
1.86758801008498,68.47,0.6847
1.8677624206201,68.46,0.6846
1.86793686373401,68.44,0.6844
1.86811133943583,68.44,0.6844
1.8682858477347,68.47,0.6847
1.86846038863976,68.5,0.685
1.86863496216014,68.51,0.6851
1.86880956830499,68.49,0.6849
1.86898420708345,68.45,0.6845
1.86915887850467,68.38,0.6838
1.86933358257781,68.31,0.6831
1.86950831931202,68.27,0.6827
1.86968308871646,68.28,0.6828
1.8698578908003,68.32,0.6832
1.8700327255727,68.38,0.6838
1.87020759304283,68.42,0.6842
1.87038249321986,68.43,0.6843
1.87055742611298,68.41,0.6841
1.87073239173136,68.39,0.6839
1.87090739008419,68.39,0.6839
1.87108242118065,68.43,0.6843
1.87125748502994,68.48,0.6848
1.87143258164125,68.53,0.6853
1.87160771102377,68.54,0.6854
1.87178287318671,68.51,0.6851
1.87195806813927,68.48,0.6848
1.87213329589067,68.46,0.6846
1.8723085564501,68.48,0.6848
1.8724838498268,68.52,0.6852
1.87265917602996,68.57,0.6857
1.87283453506883,68.59,0.6859
1.87300992695261,68.58,0.6858
1.87318535169055,68.55,0.6855
1.87336080929187,68.52,0.6852
1.87353629976581,68.51,0.6851
1.8737118231216,68.51,0.6851
1.8738873793685,68.52,0.6852
1.87406296851574,68.52,0.6852
1.87423859057258,68.49,0.6849
1.87441424554827,68.44,0.6844
1.87458993345206,68.39,0.6839
1.87476565429321,68.35,0.6835
1.874941408081,68.32,0.6832
1.87511719482468,68.31,0.6831
1.87529301453352,68.31,0.6831
1.8754688672168,68.32,0.6832
1.8756447528838,68.32,0.6832
1.8758206715438,68.32,0.6832
1.87599662320608,68.31,0.6831
1.87617260787993,68.3,0.683
1.87634862557463,68.28,0.6828
1.87652467629949,68.27,0.6827
1.87670076006381,68.26,0.6826
1.87687687687688,68.26,0.6826
1.87705302674801,68.27,0.6827
1.8772292096865,68.3,0.683
1.87740542570168,68.33,0.6833
1.87758167480285,68.38,0.6838
1.87775795699934,68.43,0.6843
1.87793427230047,68.47,0.6847
1.87811062071556,68.49,0.6849
1.87828700225394,68.5,0.685
1.87846341692496,68.49,0.6849
1.87863986473793,68.5,0.685
1.87881634570221,68.5,0.685
1.87899285982713,68.51,0.6851
1.87916940712205,68.51,0.6851
1.87934598759632,68.49,0.6849
1.87952260125928,68.45,0.6845
1.8796992481203,68.39,0.6839
1.87987592818874,68.34,0.6834
1.88005264147396,68.31,0.6831
1.88022938798533,68.3,0.683
1.88040616773223,68.3,0.683
1.88058298072402,68.32,0.6832
1.8807598269701,68.33,0.6833
1.88093670647983,68.32,0.6832
1.8811136192626,68.31,0.6831
1.88129056532782,68.29,0.6829
1.88146754468485,68.27,0.6827
1.88164455734312,68.26,0.6826
1.88182160331201,68.27,0.6827
1.88199868260092,68.29,0.6829
1.88217579521927,68.31,0.6831
1.88235294117647,68.34,0.6834
1.88253012048193,68.36,0.6836
1.88270733314506,68.37,0.6837
1.8828845791753,68.38,0.6838
1.88306185858205,68.4,0.684
1.88323917137476,68.42,0.6842
1.88341651756286,68.43,0.6843
1.88359389715577,68.43,0.6843
1.88377131016295,68.41,0.6841
1.88394875659382,68.38,0.6838
1.88412623645784,68.35,0.6835
1.88430374976446,68.33,0.6833
1.88448129652313,68.32,0.6832
1.88465887674331,68.32,0.6832
1.88483649043445,68.3,0.683
1.88501413760603,68.28,0.6828
1.88519181826751,68.27,0.6827
1.88536953242836,68.28,0.6828
1.88554728009805,68.31,0.6831
1.88572506128606,68.35,0.6835
1.88590287600189,68.38,0.6838
1.886080724255,68.39,0.6839
1.88625860605489,68.38,0.6838
1.88643652141105,68.37,0.6837
1.88661447033299,68.38,0.6838
1.88679245283019,68.41,0.6841
1.88697046891216,68.46,0.6846
1.88714851858841,68.51,0.6851
1.88732660186845,68.53,0.6853
1.8875047187618,68.52,0.6852
1.88768286927796,68.5,0.685
1.88786105342647,68.48,0.6848
1.88803927121684,68.48,0.6848
1.88821752265861,68.49,0.6849
1.88839580776131,68.48,0.6848
1.88857412653447,68.46,0.6846
1.88875247898763,68.42,0.6842
1.88893086513034,68.37,0.6837
