Lambda[um],T_percent,T
0.728703636231145,94.7,0.947
0.728756740999854,94.62,0.9462
0.728809853509219,94.53,0.9453
0.728862973760933,94.45,0.9445
0.728916101756688,94.43,0.9443
0.728969237498178,94.47,0.9447
0.729022380987096,94.57,0.9457
0.729075532225139,94.69,0.9469
0.729128691213999,94.78,0.9478
0.729181857955374,94.81,0.9481
0.729235032450959,94.78,0.9478
0.72928821470245,94.7,0.947
0.729341404711546,94.61,0.9461
0.729394602479942,94.57,0.9457
0.729447808009337,94.59,0.9459
0.72950102130143,94.66,0.9466
0.729554242357919,94.76,0.9476
0.729607471180505,94.84,0.9484
0.729660707770887,94.9,0.949
0.729713952130765,94.92,0.9492
0.72976720426184,94.91,0.9491
0.729820464165815,94.89,0.9489
0.729873731844391,94.89,0.9489
0.72992700729927,94.9,0.949
0.729980290532156,94.91,0.9491
0.730033581544751,94.91,0.9491
0.73008688033876,94.9,0.949
0.730140186915888,94.87,0.9487
0.730193501277839,94.85,0.9485
0.730246823426318,94.85,0.9485
0.730300153363032,94.87,0.9487
0.730353491089687,94.89,0.9489
0.730406836607991,94.9,0.949
0.730460189919649,94.85,0.9485
0.730513551026372,94.77,0.9477
0.730566919929866,94.67,0.9467
0.730620296631841,94.58,0.9458
0.730673681134006,94.55,0.9455
0.730727073438071,94.59,0.9459
0.730780473545747,94.69,0.9469
0.730833881458744,94.82,0.9482
0.730887297178775,94.92,0.9492
0.730940720707551,94.97,0.9497
0.730994152046784,94.93,0.9493
0.731047591198187,94.83,0.9483
0.731101038163474,94.7,0.947
0.731154492944359,94.6,0.946
0.731207955542556,94.55,0.9455
0.731261425959781,94.55,0.9455
0.731314904197748,94.6,0.946
0.731368390258173,94.67,0.9467
0.731421884142774,94.73,0.9473
0.731475385853266,94.75,0.9475
0.731528895391368,94.75,0.9475
0.731582412758797,94.73,0.9473
0.731635937957272,94.71,0.9471
0.731689470988512,94.7,0.947
0.731743011854237,94.7,0.947
0.731796560556165,94.72,0.9472
0.731850117096019,94.76,0.9476
0.731903681475518,94.79,0.9479
0.731957253696384,94.82,0.9482
0.73201083376034,94.84,0.9484
0.732064421669107,94.84,0.9484
0.732118017424409,94.84,0.9484
0.732171621027969,94.83,0.9483
0.732225232481511,94.83,0.9483
0.73227885178676,94.83,0.9483
0.732332478945441,94.85,0.9485
0.732386113959279,94.87,0.9487
0.732439756830001,94.9,0.949
0.732493407559332,94.93,0.9493
0.732547066149,94.94,0.9494
0.732600732600733,94.94,0.9494
0.732654406916258,94.92,0.9492
0.732708089097304,94.9,0.949
0.7327617791456,94.87,0.9487
0.732815477062876,94.84,0.9484
0.732869182850861,94.8,0.948
0.732922896511287,94.77,0.9477
0.732976618045884,94.74,0.9474
0.733030347456385,94.7,0.947
0.73308408474452,94.65,0.9465
0.733137829912023,94.59,0.9459
0.733191582960628,94.52,0.9452
0.733245343892066,94.46,0.9446
0.733299112708074,94.41,0.9441
0.733352889410384,94.41,0.9441
0.733406674000733,94.44,0.9444
0.733460466480857,94.52,0.9452
0.73351426685249,94.62,0.9462
0.733568075117371,94.71,0.9471
0.733621891277236,94.78,0.9478
0.733675715333822,94.81,0.9481
0.733729547288869,94.83,0.9483
0.733783387144115,94.83,0.9483
0.733837234901299,94.84,0.9484
0.733891090562161,94.86,0.9486
0.73394495412844,94.9,0.949
0.733998825601879,94.92,0.9492
0.734052704984218,94.93,0.9493
0.734106592277199,94.92,0.9492
0.734160487482564,94.9,0.949
0.734214390602056,94.88,0.9488
0.734268301637418,94.86,0.9486
0.734322220590395,94.87,0.9487
0.73437614746273,94.88,0.9488
0.734430082256169,94.88,0.9488
0.734484024972457,94.87,0.9487
0.734537975613339,94.85,0.9485
0.734591934180563,94.82,0.9482
0.734645900675874,94.81,0.9481
0.734699875101021,94.81,0.9481
0.734753857457752,94.84,0.9484
0.734807847747814,94.88,0.9488
0.734861845972957,94.89,0.9489
0.734915852134931,94.89,0.9489
0.734969866235484,94.85,0.9485
0.735023888276369,94.8,0.948
0.735077918259335,94.76,0.9476
0.735131956186135,94.74,0.9474
0.735186002058521,94.75,0.9475
0.735240055878244,94.78,0.9478
0.735294117647059,94.79,0.9479
0.735348187366718,94.78,0.9478
0.735402265038976,94.74,0.9474
0.735456350665588,94.69,0.9469
0.735510444248308,94.65,0.9465
0.735564545788893,94.65,0.9465
0.735618655289098,94.68,0.9468
0.735672772750681,94.72,0.9472
0.735726898175397,94.76,0.9476
0.735781031565006,94.77,0.9477
0.735835172921266,94.73,0.9473
0.735889322245934,94.67,0.9467
0.735943479540771,94.61,0.9461
0.735997644807537,94.6,0.946
0.736051818047991,94.63,0.9463
0.736105999263894,94.71,0.9471
0.736160188457008,94.79,0.9479
0.736214385629095,94.84,0.9484
0.736268590781917,94.82,0.9482
0.736322803917237,94.74,0.9474
0.736377025036819,94.63,0.9463
0.736431254142426,94.53,0.9453
0.736485491235823,94.5,0.945
0.736539736318774,94.56,0.9456
0.736593989393047,94.69,0.9469
0.736648250460405,94.84,0.9484
0.736702519522617,94.97,0.9497
0.736756796581448,95.01,0.9501
0.736811081638668,94.96,0.9496
0.736865374696043,94.83,0.9483
0.736919675755343,94.69,0.9469
0.736973984818336,94.6,0.946
0.737028301886793,94.59,0.9459
0.737082626962483,94.68,0.9468
0.737136960047177,94.83,0.9483
0.737191301142647,94.97,0.9497
0.737245650250664,95.05,0.9505
0.737300007373,95.05,0.9505
0.737354372511429,94.98,0.9498
0.737408745667724,94.88,0.9488
0.737463126843658,94.78,0.9478
0.737517516041006,94.75,0.9475
0.737571913261543,94.77,0.9477
0.737626318507044,94.83,0.9483
0.737680731779286,94.91,0.9491
0.737735153080044,94.96,0.9496
0.737789582411096,94.97,0.9497
0.73784401977422,94.95,0.9495
0.737898465171192,94.9,0.949
0.737952918603793,94.84,0.9484
0.738007380073801,94.81,0.9481
0.738061849582995,94.79,0.9479
0.738116327133156,94.79,0.9479
0.738170812726065,94.8,0.948
0.738225306363502,94.81,0.9481
0.73827980804725,94.81,0.9481
0.73833431777909,94.82,0.9482
0.738388835560806,94.81,0.9481
0.738443361394181,94.79,0.9479
0.738497895280998,94.75,0.9475
0.738552437223043,94.71,0.9471
0.738606987222099,94.67,0.9467
0.738661545279953,94.65,0.9465
0.73871611139839,94.66,0.9466
0.738770685579196,94.71,0.9471
0.73882526782416,94.79,0.9479
0.738879858135067,94.86,0.9486
0.738934456513707,94.92,0.9492
0.738989062961868,94.95,0.9495
0.739043677481339,94.93,0.9493
0.73909830007391,94.89,0.9489
0.73915293074137,94.85,0.9485
0.739207569485512,94.83,0.9483
0.739262216308125,94.85,0.9485
0.739316871211001,94.9,0.949
0.739371534195934,94.95,0.9495
0.739426205264715,95,0.95
0.739480884419138,95.01,0.9501
0.739535571660997,94.99,0.9499
0.739590266992086,94.93,0.9493
0.739644970414201,94.86,0.9486
0.739699681929137,94.78,0.9478
0.739754401538689,94.72,0.9472
0.739809129244655,94.67,0.9467
0.739863865048831,94.64,0.9464
0.739918608953015,94.62,0.9462
0.739973360959005,94.63,0.9463
0.740028121068601,94.65,0.9465
0.7400828892836,94.69,0.9469
0.740137665605803,94.75,0.9475
0.74019245003701,94.82,0.9482
0.740247242579021,94.89,0.9489
0.740302043233639,94.95,0.9495
0.740356852002665,94.99,0.9499
0.740411668887902,95,0.95
0.740466493891151,94.99,0.9499
0.740521327014218,94.97,0.9497
0.740576168258905,94.96,0.9496
0.740631017627018,94.96,0.9496
0.740685875120361,94.98,0.9498
0.740740740740741,95.02,0.9502
0.740795614489962,95.06,0.9506
0.740850496369833,95.09,0.9509
0.740905386382159,95.09,0.9509
0.740960284528749,95.07,0.9507
0.741015190811412,95.03,0.9503
0.741070105231955,95.01,0.9501
0.741125027792189,95,0.95
0.741179958493922,95.02,0.9502
0.741234897338967,95.06,0.9506
0.741289844329133,95.1,0.951
0.741344799466232,95.13,0.9513
0.741399762752076,95.14,0.9514
0.741454734188478,95.12,0.9512
0.741509713777251,95.09,0.9509
0.741564701520208,95.06,0.9506
0.741619697419163,95.05,0.9505
0.741674701475933,95.06,0.9506
0.741729713692331,95.08,0.9508
0.741784734070173,95.1,0.951
0.741839762611276,95.1,0.951
0.741894799317457,95.08,0.9508
0.741949844190533,95.03,0.9503
0.742004897232322,94.96,0.9496
0.742059958444642,94.9,0.949
0.742115027829313,94.86,0.9486
0.742170105388155,94.84,0.9484
0.742225191122987,94.85,0.9485
0.742280285035629,94.88,0.9488
0.742335387127904,94.91,0.9491
0.742390497401633,94.93,0.9493
0.742445615858638,94.93,0.9493
0.742500742500743,94.91,0.9491
0.742555877329769,94.86,0.9486
0.742611020347542,94.8,0.948
0.742666171555886,94.74,0.9474
0.742721330956625,94.7,0.947
0.742776498551586,94.69,0.9469
0.742831674342594,94.71,0.9471
0.742886858331476,94.77,0.9477
0.742942050520059,94.85,0.9485
0.742997250910172,94.92,0.9492
0.743052459503641,94.97,0.9497
0.743107676302296,95,0.95
0.743162901307967,94.99,0.9499
0.743218134522482,94.97,0.9497
0.743273375947673,94.95,0.9495
0.743328625585371,94.94,0.9494
0.743383883437407,94.97,0.9497
0.743439149505613,95.01,0.9501
0.743494423791822,95.07,0.9507
0.743549706297866,95.1,0.951
0.74360499702558,95.11,0.9511
0.743660295976798,95.08,0.9508
0.743715603153354,95.02,0.9502
0.743770918557084,94.97,0.9497
0.743826242189824,94.95,0.9495
0.743881574053411,94.97,0.9497
0.74393691414968,95.03,0.9503
0.74399226248047,95.1,0.951
0.744047619047619,95.16,0.9516
0.744102983852965,95.17,0.9517
0.744158356898348,95.15,0.9515
0.744213738185607,95.1,0.951
0.744269127716582,95.04,0.9504
0.744324525493115,95.01,0.9501
0.744379931517046,95.02,0.9502
0.744435345790218,95.05,0.9505
0.744490768314473,95.07,0.9507
0.744546199091654,95.06,0.9506
0.744601638123604,95.01,0.9501
0.744657085412168,94.9,0.949
0.74471254095919,94.77,0.9477
0.744768004766515,94.66,0.9466
0.74482347683599,94.58,0.9458
0.74487895716946,94.54,0.9454
0.744934445768772,94.54,0.9454
0.744989942635774,94.54,0.9454
0.745045447772314,94.55,0.9455
0.74510096118024,94.55,0.9455
0.745156482861401,94.56,0.9456
0.745212012817647,94.59,0.9459
0.745267551050827,94.64,0.9464
0.745323097562793,94.69,0.9469
0.745378652355397,94.73,0.9473
0.745434215430488,94.73,0.9473
0.745489786789921,94.7,0.947
0.745545366435548,94.66,0.9466
0.745600954369222,94.63,0.9463
0.745656550592797,94.63,0.9463
0.745712155108128,94.68,0.9468
0.745767767917071,94.75,0.9475
0.74582338902148,94.83,0.9483
0.745879018423212,94.87,0.9487
0.745934656124124,94.87,0.9487
0.745990302126072,94.84,0.9484
0.746045956430916,94.8,0.948
0.746101619040513,94.8,0.948
0.746157289956723,94.85,0.9485
0.746212969181404,94.94,0.9494
0.746268656716418,95.04,0.9504
0.746324352563624,95.11,0.9511
0.746380056724884,95.13,0.9513
0.74643576920206,95.11,0.9511
0.746491489997014,95.05,0.9505
0.746547219111609,95,0.95
0.746602956547708,94.99,0.9499
0.746658702307175,95.01,0.9501
0.746714456391876,95.05,0.9505
0.746770218803674,95.08,0.9508
0.746825989544436,95.07,0.9507
0.746881768616028,95.02,0.9502
0.746937556020317,94.93,0.9493
0.746993351759169,94.86,0.9486
0.747049155834454,94.81,0.9481
0.747104968248039,94.82,0.9482
0.747160789001793,94.86,0.9486
0.747216618097586,94.93,0.9493
0.747272455537289,94.98,0.9498
0.747328301322771,94.99,0.9499
0.747384155455904,94.95,0.9495
0.74744001793856,94.88,0.9488
0.747495888772612,94.81,0.9481
0.747551767959931,94.74,0.9474
0.747607655502392,94.71,0.9471
0.747663551401869,94.72,0.9472
0.747719455660236,94.75,0.9475
0.747775368279369,94.78,0.9478
0.747831289261143,94.81,0.9481
0.747887218607434,94.81,0.9481
0.74794315632012,94.81,0.9481
0.747999102401077,94.82,0.9482
0.748055056852184,94.84,0.9484
0.74811101967532,94.89,0.9489
0.748166990872363,94.96,0.9496
0.748222970445193,95.01,0.9501
0.74827895839569,95.04,0.9504
0.748334954725735,95.03,0.9503
0.74839095943721,94.98,0.9498
0.748446972531996,94.93,0.9493
0.748502994011976,94.89,0.9489
0.748559023879033,94.89,0.9489
0.74861506213505,94.93,0.9493
0.748671108781912,95,0.95
0.748727163821503,95.06,0.9506
0.748783227255709,95.07,0.9507
0.748839299086416,95.03,0.9503
0.74889537931551,94.95,0.9495
0.748951467944877,94.86,0.9486
0.749007564976406,94.8,0.948
0.749063670411985,94.79,0.9479
0.749119784253502,94.84,0.9484
0.749175906502847,94.93,0.9493
0.749232037161909,95.02,0.9502
0.749288176232579,95.09,0.9509
0.749344323716748,95.11,0.9511
0.749400479616307,95.1,0.951
0.749456643933149,95.07,0.9507
0.749512816669165,95.05,0.9505
0.74956899782625,95.03,0.9503
0.749625187406297,95.03,0.9503
0.7496813854112,95.04,0.9504
0.749737591842855,95.04,0.9504
0.749793806703157,95.04,0.9504
0.749850029994001,95.03,0.9503
0.749906261717285,95.02,0.9502
0.749962501874906,95.02,0.9502
0.750018750468762,95.03,0.9503
0.75007500750075,95.03,0.9503
0.75013127297277,95.03,0.9503
0.750187546886722,95.03,0.9503
0.750243829244505,95.02,0.9502
0.750300120048019,95,0.95
0.750356419299167,94.99,0.9499
0.75041272699985,95,0.95
0.75046904315197,95.02,0.9502
0.75052536775743,95.07,0.9507
0.750581700818134,95.14,0.9514
0.750638042335986,95.22,0.9522
0.750694392312889,95.29,0.9529
0.750750750750751,95.34,0.9534
0.750807117651475,95.34,0.9534
0.75086349301697,95.3,0.953
0.75091987684914,95.21,0.9521
0.750976269149895,95.11,0.9511
0.751032669921142,95.04,0.9504
0.751089079164789,95.01,0.9501
0.751145496882746,95.03,0.9503
0.751201923076923,95.08,0.9508
0.75125835774923,95.13,0.9513
0.751314800901578,95.15,0.9515
0.751371252535878,95.1,0.951
0.751427712654043,95,0.95
0.751484181257985,94.88,0.9488
0.751540658349617,94.77,0.9477
0.751597143930853,94.73,0.9473
0.751653638003608,94.74,0.9474
0.751710140569796,94.8,0.948
0.751766651631334,94.87,0.9487
0.751823171190136,94.9,0.949
0.75187969924812,94.89,0.9489
0.751936235807204,94.83,0.9483
0.751992780869304,94.75,0.9475
0.752049334436339,94.7,0.947
0.752105896510229,94.71,0.9471
0.752162467092892,94.77,0.9477
0.752219046186249,94.86,0.9486
0.752275633792222,94.95,0.9495
0.752332229912729,95.01,0.9501
0.752388834549695,95.01,0.9501
0.752445447705041,94.98,0.9498
0.752502069380691,94.93,0.9493
0.752558699578567,94.9,0.949
0.752615338300595,94.91,0.9491
0.752671985548698,94.95,0.9495
0.752728641324802,95.01,0.9501
0.752785305630834,95.05,0.9505
0.752841978468719,95.05,0.9505
0.752898659840386,95.01,0.9501
0.75295534974776,94.94,0.9494
0.753012048192771,94.87,0.9487
0.753068755177348,94.82,0.9482
0.753125470703419,94.81,0.9481
0.753182194772916,94.85,0.9485
0.753238927387767,94.91,0.9491
0.753295668549906,94.98,0.9498
0.753352418261263,95.05,0.9505
0.75340917652377,95.09,0.9509
0.753465943339361,95.09,0.9509
0.753522718709969,95.07,0.9507
0.753579502637528,95.03,0.9503
0.753636295123973,94.99,0.9499
0.753693096171239,94.94,0.9494
0.753749905781262,94.91,0.9491
0.753806723955978,94.9,0.949
0.753863550697324,94.91,0.9491
0.753920386007238,94.94,0.9494
0.753977229887657,94.98,0.9498
0.754034082340522,94.99,0.9499
0.75409094336777,94.98,0.9498
0.754147812971342,94.95,0.9495
0.754204691153179,94.91,0.9491
0.754261577915221,94.88,0.9488
0.75431847325941,94.88,0.9488
0.754375377187689,94.92,0.9492
0.754432289701999,94.99,0.9499
0.754489210804286,95.07,0.9507
0.754546140496491,95.13,0.9513
0.754603078780561,95.16,0.9516
0.754660025658441,95.14,0.9514
0.754716981132076,95.09,0.9509
0.754773945203412,95.02,0.9502
0.754830917874396,94.97,0.9497
0.754887899146977,94.94,0.9494
0.754944889023101,94.95,0.9495
0.755001887504719,94.99,0.9499
0.755058894593778,95.05,0.9505
0.75511591029223,95.1,0.951
0.755172934602024,95.13,0.9513
0.755229967525111,95.13,0.9513
0.755287009063444,95.13,0.9513
0.755344059218974,95.11,0.9511
0.755401117993655,95.11,0.9511
0.755458185389439,95.11,0.9511
0.75551526140828,95.14,0.9514
0.755572346052135,95.17,0.9517
0.755629439322956,95.19,0.9519
0.755686541222701,95.2,0.952
0.755743651753325,95.19,0.9519
0.755800770916786,95.16,0.9516
0.755857898715042,95.11,0.9511
0.755915035150049,95.06,0.9506
0.755972180223768,95.03,0.9503
0.756029333938157,95.02,0.9502
0.756086496295176,95.03,0.9503
0.756143667296786,95.05,0.9505
0.756200846944949,95.07,0.9507
0.756258035241624,95.08,0.9508
0.756315232188776,95.07,0.9507
0.756372437788367,95.05,0.9505
0.75642965204236,95.03,0.9503
0.75648687495272,95.01,0.9501
0.75654410652141,95,0.95
0.756601346750397,94.99,0.9499
0.756658595641647,94.98,0.9498
0.756715853197125,94.97,0.9497
0.756773119418798,94.95,0.9495
0.756830394308635,94.92,0.9492
0.756887677868604,94.9,0.949
0.756944970100674,94.88,0.9488
0.757002271006813,94.87,0.9487
0.757059580588992,94.86,0.9486
0.757116898849182,94.87,0.9487
0.757174225789354,94.89,0.9489
0.75723156141148,94.92,0.9492
0.757288905717531,94.96,0.9496
0.757346258709482,95.02,0.9502
0.757403620389305,95.1,0.951
0.757460990758976,95.18,0.9518
0.757518369820468,95.23,0.9523
0.757575757575758,95.25,0.9525
0.75763315402682,95.23,0.9523
0.757690559175633,95.17,0.9517
0.757747973024172,95.09,0.9509
0.757805395574416,95.01,0.9501
0.757862826828344,94.95,0.9495
0.757920266787934,94.92,0.9492
0.757977715455166,94.91,0.9491
0.758035172832019,94.92,0.9492
0.758092638920476,94.93,0.9493
0.758150113722517,94.93,0.9493
0.758207597240124,94.93,0.9493
0.758265089475281,94.92,0.9492
0.758322590429969,94.91,0.9491
0.758380100106173,94.9,0.949
0.758437618505878,94.91,0.9491
0.758495145631068,94.94,0.9494
0.758552681483729,94.99,0.9499
0.758610226065847,95.04,0.9504
0.75866777937941,95.09,0.9509
0.758725341426404,95.13,0.9513
0.758782912208817,95.13,0.9513
0.758840491728639,95.1,0.951
0.758898079987858,95.05,0.9505
0.758955676988464,94.99,0.9499
0.759013282732448,94.94,0.9494
0.759070897221801,94.92,0.9492
0.759128520458514,94.92,0.9492
0.759186152444579,94.95,0.9495
0.759243793181991,94.98,0.9498
0.759301442672741,95.01,0.9501
0.759359100918825,95.02,0.9502
0.759416767922236,95,0.95
0.75947444368497,94.99,0.9499
0.759532128209023,94.98,0.9498
0.759589821496392,94.99,0.9499
0.759647523549073,95.02,0.9502
0.759705234369065,95.06,0.9506
0.759762953958365,95.08,0.9508
0.759820682318973,95.08,0.9508
0.759878419452888,95.03,0.9503
0.75993616536211,94.96,0.9496
0.75999392004864,94.88,0.9488
0.760051683514479,94.82,0.9482
0.76010945576163,94.81,0.9481
0.760167236792094,94.85,0.9485
0.760225026607876,94.93,0.9493
0.760282825210978,95,0.95
0.760340632603406,95.05,0.9505
0.760398448787164,95.05,0.9505
0.760456273764259,95.01,0.9501
0.760514107536695,94.96,0.9496
0.76057195010648,94.93,0.9493
0.760629801475622,94.96,0.9496
0.760687661646128,95.02,0.9502
0.760745530620008,95.12,0.9512
0.76080340839927,95.2,0.952
0.760861294985924,95.23,0.9523
0.760919190381981,95.21,0.9521
0.760977094589453,95.15,0.9515
0.76103500761035,95.07,0.9507
0.761092929446686,95.02,0.9502
0.761150860100472,95,0.95
0.761208799573723,95.01,0.9501
0.761266747868453,95.03,0.9503
0.761324704986677,95.04,0.9504
0.76138267093041,95.01,0.9501
0.761440645701668,94.95,0.9495
0.761498629302467,94.89,0.9489
0.761556621734826,94.84,0.9484
0.761614623000762,94.82,0.9482
0.761672633102293,94.84,0.9484
0.761730652041438,94.86,0.9486
0.761788679820218,94.89,0.9489
0.761846716440652,94.88,0.9488
0.761904761904762,94.87,0.9487
0.761962816214569,94.85,0.9485
0.762020879372095,94.87,0.9487
0.762078951379363,94.93,0.9493
0.762137032238396,95.02,0.9502
0.76219512195122,95.12,0.9512
0.762253220519857,95.18,0.9518
0.762311327946333,95.19,0.9519
0.762369444232675,95.14,0.9514
0.762427569380909,95.07,0.9507
0.762485703393061,95,0.95
0.762543846271161,94.98,0.9498
0.762601998017235,95.01,0.9501
0.762660158633313,95.06,0.9506
0.762718328121425,95.1,0.951
0.7627765064836,95.1,0.951
0.762834693721871,95.05,0.9505
0.762892889838267,94.96,0.9496
0.762951094834821,94.87,0.9487
0.763009308713566,94.82,0.9482
0.763067531476536,94.83,0.9483
0.763125763125763,94.89,0.9489
0.763184003663283,94.96,0.9496
0.763242253091131,95.02,0.9502
0.763300511411343,95.04,0.9504
0.763358778625954,95.03,0.9503
0.763417054737003,95.01,0.9501
0.763475339746526,95.01,0.9501
0.763533633656563,95.05,0.9505
0.763591936469151,95.11,0.9511
0.763650248186331,95.18,0.9518
0.763708568810142,95.22,0.9522
0.763766898342626,95.22,0.9522
0.763825236785823,95.18,0.9518
0.763883584141777,95.11,0.9511
0.763941940412529,95.06,0.9506
0.764000305600122,95.04,0.9504
0.764058679706601,95.05,0.9505
0.764117062734011,95.08,0.9508
0.764175454684396,95.11,0.9511
0.764233855559801,95.1,0.951
0.764292265362275,95.06,0.9506
0.764350684093862,95,0.95
0.764409111756612,94.93,0.9493
0.764467548352573,94.86,0.9486
0.764525993883792,94.82,0.9482
0.764584448352321,94.81,0.9481
0.764642911760208,94.81,0.9481
0.764701384109505,94.82,0.9482
0.764759865402264,94.83,0.9483
0.764818355640535,94.84,0.9484
0.764876854826373,94.85,0.9485
0.76493536296183,94.87,0.9487
0.76499388004896,94.89,0.9489
0.765052406089817,94.91,0.9491
0.765110941086457,94.95,0.9495
0.765169485040937,94.99,0.9499
0.765228037955311,95.04,0.9504
0.765286599831637,95.1,0.951
0.765345170671973,95.15,0.9515
0.765403750478377,95.18,0.9518
0.765462339252909,95.19,0.9519
0.765520936997627,95.19,0.9519
0.765579543714592,95.18,0.9518
0.765638159405865,95.17,0.9517
0.765696784073507,95.17,0.9517
0.76575541771958,95.19,0.9519
0.765814060346148,95.22,0.9522
0.765872711955273,95.25,0.9525
0.76593137254902,95.27,0.9527
0.765990042129452,95.28,0.9528
0.766048720698636,95.28,0.9528
0.766107408258638,95.27,0.9527
0.766166104811523,95.27,0.9527
0.766224810359359,95.27,0.9527
0.766283524904215,95.28,0.9528
0.766342248448157,95.28,0.9528
0.766400980993256,95.27,0.9527
0.76645972254158,95.24,0.9524
0.766518473095202,95.21,0.9521
0.76657723265619,95.17,0.9517
0.766636001226618,95.14,0.9514
0.766694778808556,95.12,0.9512
0.766753565404079,95.09,0.9509
0.76681236101526,95.07,0.9507
0.766871165644172,95.04,0.9504
0.766929979292891,95.02,0.9502
0.766988801963491,95,0.95
0.76704763365805,94.99,0.9499
0.767106474378644,95.01,0.9501
0.767165324127349,95.04,0.9504
0.767224182906245,95.07,0.9507
0.76728305071741,95.11,0.9511
0.767341927562922,95.13,0.9513
0.767400813444862,95.14,0.9514
0.767459708365311,95.13,0.9513
0.767518612326349,95.11,0.9511
0.767577525330058,95.08,0.9508
0.767636447378522,95.04,0.9504
0.767695378473822,95.01,0.9501
0.767754318618042,94.98,0.9498
0.767813267813268,94.96,0.9496
0.767872226061583,94.94,0.9494
0.767931193365075,94.92,0.9492
0.767990169725827,94.89,0.9489
0.768049155145929,94.86,0.9486
0.768108149627468,94.82,0.9482
0.76816715317253,94.8,0.948
0.768226165783207,94.79,0.9479
0.768285187461586,94.83,0.9483
0.768344218209758,94.89,0.9489
0.768403258029814,94.97,0.9497
0.768462306923845,95.06,0.9506
0.768521364893944,95.12,0.9512
0.768580431942203,95.15,0.9515
0.768639508070715,95.14,0.9514
0.768698593281574,95.12,0.9512
0.768757687576876,95.1,0.951
0.768816790958715,95.11,0.9511
0.768875903429187,95.15,0.9515
0.768935024990388,95.2,0.952
0.768994155644417,95.24,0.9524
0.769053295393371,95.25,0.9525
0.769112444239348,95.22,0.9522
0.769171602184447,95.14,0.9514
0.769230769230769,95.05,0.9505
0.769289945380414,94.98,0.9498
0.769349130635482,94.94,0.9494
0.769408324998076,94.94,0.9494
0.769467528470299,94.97,0.9497
0.769526741054252,95.01,0.9501
0.769585962752039,95.04,0.9504
0.769645193565766,95.04,0.9504
0.769704433497537,95.03,0.9503
0.769763682549457,95,0.95
0.769822940723634,94.97,0.9497
0.769882208022173,94.95,0.9495
0.769941484447182,94.93,0.9493
0.77000077000077,94.92,0.9492
0.770060064685045,94.92,0.9492
0.770119368502118,94.91,0.9491
0.770178681454097,94.92,0.9492
0.770238003543095,94.93,0.9493
0.770297334771222,94.96,0.9496
0.77035667514059,95,0.95
0.770416024653313,95.03,0.9503
0.770475383311503,95.06,0.9506
0.770534751117275,95.07,0.9507
0.770594128072744,95.07,0.9507
0.770653514180025,95.08,0.9508
0.770712909441233,95.08,0.9508
0.770772313858486,95.1,0.951
0.770831727433901,95.11,0.9511
0.770891150169596,95.12,0.9512
0.770950582067689,95.12,0.9512
0.771010023130301,95.11,0.9511
0.77106947335955,95.09,0.9509
0.771128932757557,95.08,0.9508
0.771188401326444,95.06,0.9506
0.771247879068333,95.04,0.9504
0.771307365985345,95.02,0.9502
0.771366862079605,95,0.95
0.771426367353236,94.98,0.9498
0.771485881808363,94.98,0.9498
0.771545405447111,94.99,0.9499
0.771604938271605,95,0.95
0.771664480283973,95.01,0.9501
0.771724031486341,95.01,0.9501
0.771783591880837,95,0.95
0.771843161469589,94.98,0.9498
0.771902740254728,94.96,0.9496
0.771962328238382,94.96,0.9496
0.772021925422682,94.96,0.9496
0.772081531809759,94.97,0.9497
0.772141147401745,94.99,0.9499
0.772200772200772,94.98,0.9498
0.772260406208974,94.97,0.9497
0.772320049428483,94.94,0.9494
0.772379701861435,94.92,0.9492
0.772439363509964,94.93,0.9493
0.772499034376207,94.97,0.9497
0.772558714462299,95.04,0.9504
0.772618403770378,95.11,0.9511
0.772678102302581,95.16,0.9516
0.772737810061046,95.17,0.9517
0.772797527047914,95.15,0.9515
0.772857253265322,95.1,0.951
0.772916988715412,95.05,0.9505
0.772976733400325,95.01,0.9501
0.773036487322202,94.98,0.9498
0.773096250483185,94.98,0.9498
0.773156022885418,94.98,0.9498
0.773215804531045,94.99,0.9499
0.773275595422208,94.99,0.9499
0.773335395561055,94.99,0.9499
0.773395204949729,94.98,0.9498
0.773455023590378,94.96,0.9496
0.773514851485149,94.93,0.9493
0.773574688636188,94.89,0.9489
0.773634535045644,94.86,0.9486
0.773694390715667,94.84,0.9484
0.773754255648406,94.85,0.9485
0.773814129846011,94.88,0.9488
0.773874013310633,94.94,0.9494
0.773933906044424,95.01,0.9501
0.773993808049536,95.05,0.9505
0.774053719328121,95.06,0.9506
0.774113639882335,95.04,0.9504
0.77417356971433,95.01,0.9501
0.774233508826262,94.98,0.9498
0.774293457220286,94.97,0.9497
0.77435341489856,95,0.95
0.774413381863239,95.05,0.9505
0.774473358116481,95.11,0.9511
0.774533343660445,95.15,0.9515
0.774593338497289,95.16,0.9516
0.774653342629173,95.14,0.9514
0.774713356058258,95.1,0.951
0.774773378786705,95.05,0.9505
0.774833410816674,95.01,0.9501
0.774893452150329,94.99,0.9499
0.774953502789833,94.98,0.9498
0.775013562737348,94.98,0.9498
0.77507363199504,94.98,0.9498
0.775133710565073,94.98,0.9498
0.775193798449612,94.98,0.9498
0.775253895650826,94.99,0.9499
0.775314002170879,95,0.95
0.775374118011941,95.02,0.9502
0.775434243176179,95.05,0.9505
0.775494377665762,95.08,0.9508
0.77555452148286,95.1,0.951
