Lambda[um],T_percent,T
1.83519911910442,0.25,0.0025
1.83536753234835,0.21,0.0021
1.83553597650514,0.14,0.0014
1.8357044515833,0.06,0.0006
1.83587295759133,-0.02,-0.0002
1.83604149453778,-0.07,-0.0007
1.83621006243114,-0.11,-0.0011
1.83637866127996,-0.11,-0.0011
1.83654729109275,-0.09,-0.0009
1.83671595187804,-0.04,-0.0004
1.83688464364438,0.03,0.0003
1.83705336640029,0.09,0.0009
1.83722212015433,0.14,0.0014
1.83739090491502,0.16,0.0016
1.83755972069092,0.17,0.0017
1.83772856749058,0.17,0.0017
1.83789744532255,0.19,0.0019
1.83806635419539,0.2,0.002
1.83823529411765,0.2,0.002
1.8384042650979,0.18,0.0018
1.8385732671447,0.14,0.0014
1.83874230026662,0.11,0.0011
1.83891136447223,0.09,0.0009
1.83908045977011,0.1,0.001
1.83924958616884,0.13,0.0013
1.839418743677,0.15,0.0015
1.83958793230316,0.14,0.0014
1.83975715205593,0.12,0.0012
1.83992640294388,0.08,0.0008
1.84009568497562,0.07,0.0007
1.84026499815974,0.07,0.0007
1.84043434250483,0.1,0.001
1.84060371801951,0.12,0.0012
1.84077312471238,0.14,0.0014
1.84094256259205,0.14,0.0014
1.84111203166713,0.14,0.0014
1.84128153194623,0.16,0.0016
1.84145106343799,0.2,0.002
1.84162062615101,0.26,0.0026
1.84179022009393,0.33,0.0033
1.84195984527537,0.35,0.0035
1.84212950170397,0.32,0.0032
1.84229918938836,0.24,0.0024
1.84246890833717,0.14,0.0014
1.84263865855906,0.07,0.0007
1.84280844006266,0.06,0.0006
1.84297825285662,0.11,0.0011
1.84314809694959,0.18,0.0018
1.84331797235023,0.21,0.0021
1.8434878790672,0.16,0.0016
1.84365781710914,0.05,0.0005
1.84382778648474,-0.07,-0.0007
1.84399778720266,-0.14,-0.0014
1.84416781927155,-0.14,-0.0014
1.84433788270011,-0.07,-0.0007
1.844507977497,0,0
1.84467810367091,0.03,0.0003
1.84484826123051,0,0
1.8450184501845,-0.07,-0.0007
1.84518867054156,-0.13,-0.0013
1.84535892231039,-0.14,-0.0014
1.84552920549968,-0.08,-0.0008
1.84569952011812,0.02,0.0002
1.84586986617443,0.13,0.0013
1.84604024367731,0.21,0.0021
1.84621065263547,0.25,0.0025
1.84638109305761,0.28,0.0028
1.84655156495245,0.29,0.0029
1.84672206832872,0.28,0.0028
1.84689260319512,0.26,0.0026
1.8470631695604,0.22,0.0022
1.84723376743327,0.16,0.0016
1.84740439682246,0.11,0.0011
1.84757505773672,0.06,0.0006
1.84774575018477,0.03,0.0003
1.84791647417537,0,0
1.84808722971724,-0.03,-0.0003
1.84825801681915,-0.05,-0.0005
1.84842883548983,-0.05,-0.0005
1.84859968573805,-0.03,-0.0003
1.84877056757256,0.01,0.0001
1.84894148100213,0.05,0.0005
1.8491124260355,0.07,0.0007
1.84928340268146,0.09,0.0009
1.84945441094877,0.11,0.0011
1.8496254508462,0.15,0.0015
1.84979652238254,0.19,0.0019
1.84996762556655,0.23,0.0023
1.85013876040703,0.23,0.0023
1.85030992691276,0.21,0.0021
1.85048112509252,0.17,0.0017
1.85065235495512,0.14,0.0014
1.85082361650935,0.13,0.0013
1.850994909764,0.13,0.0013
1.85116623472788,0.11,0.0011
1.85133759140979,0.08,0.0008
1.85150897981855,0.03,0.0003
1.85168039996297,0.01,0.0001
1.85185185185185,0.02,0.0002
1.85202333549403,0.08,0.0008
1.85219485089831,0.14,0.0014
1.85236639807354,0.15,0.0015
1.85253797702853,0.11,0.0011
1.85270958777212,0.03,0.0003
1.85288123031314,-0.04,-0.0004
1.85305290466043,-0.06,-0.0006
1.85322461082283,-0.03,-0.0003
1.85339634880919,0.01,0.0001
1.85356811862836,0.03,0.0003
1.85373992028918,0,0
1.85391175380052,-0.08,-0.0008
1.85408361917122,-0.16,-0.0016
1.85425551641016,-0.2,-0.002
1.85442744552619,-0.2,-0.002
1.85459940652819,-0.16,-0.0016
1.85477139942502,-0.08,-0.0008
1.85494342422556,0,0
1.85511548093869,0.06,0.0006
1.85528756957328,0.11,0.0011
1.85545969013823,0.12,0.0012
1.85563184264242,0.1,0.001
1.85580402709474,0.06,0.0006
1.85597624350408,0.03,0.0003
1.85614849187935,0.02,0.0002
1.85632077222944,0.03,0.0003
1.85649308456326,0.06,0.0006
1.85666542888971,0.09,0.0009
1.85683780521771,0.12,0.0012
1.85701021355617,0.12,0.0012
1.85718265391401,0.1,0.001
1.85735512630015,0.06,0.0006
1.85752763072351,0.01,0.0001
1.85770016719302,-0.02,-0.0002
1.8578727357176,-0.03,-0.0003
1.85804533630621,-0.01,-0.0001
1.85821796896776,0.04,0.0004
1.85839063371121,0.09,0.0009
1.85856333054549,0.11,0.0011
1.85873605947955,0.08,0.0008
1.85890882052235,0.01,0.0001
1.85908161368284,-0.07,-0.0007
1.85925443896997,-0.12,-0.0012
1.85942729639271,-0.11,-0.0011
1.85960018596002,-0.07,-0.0007
1.85977310768086,-0.01,-0.0001
1.85994606156421,0.03,0.0003
1.86011904761905,0.04,0.0004
1.86029206585434,0.02,0.0002
1.86046511627907,-0.01,-0.0001
1.86063819890222,-0.01,-0.0001
1.86081131373279,0.02,0.0002
1.86098446077975,0.08,0.0008
1.86115764005211,0.14,0.0014
1.86133085155886,0.2,0.002
1.86150409530901,0.23,0.0023
1.86167737131155,0.23,0.0023
1.8618506795755,0.22,0.0022
1.86202402010986,0.2,0.002
1.86219739292365,0.19,0.0019
1.86237079802589,0.18,0.0018
1.86254423542559,0.18,0.0018
1.86271770513179,0.19,0.0019
1.8628912071535,0.18,0.0018
1.86306474149977,0.17,0.0017
1.86323830817962,0.15,0.0015
1.86341190720209,0.12,0.0012
1.86358553857622,0.12,0.0012
1.86375920231106,0.13,0.0013
1.86393289841566,0.17,0.0017
1.86410662689906,0.2,0.002
1.86428038777032,0.21,0.0021
1.8644541810385,0.18,0.0018
1.86462800671266,0.11,0.0011
1.86480186480186,0.02,0.0002
1.86497575531518,-0.05,-0.0005
1.86514967826168,-0.09,-0.0009
1.86532363365044,-0.09,-0.0009
1.86549762149053,-0.07,-0.0007
1.86567164179104,-0.05,-0.0005
1.86584569456106,-0.06,-0.0006
1.86601977980967,-0.06,-0.0006
1.86619389754596,-0.07,-0.0007
1.86636804777902,-0.06,-0.0006
1.86654223051797,-0.03,-0.0003
1.86671644577189,-0.01,-0.0001
1.86689069354989,0.01,0.0001
1.86706497386109,0.02,0.0002
1.86723928671459,0.04,0.0004
1.86741363211951,0.06,0.0006
1.86758801008498,0.07,0.0007
1.8677624206201,0.07,0.0007
1.86793686373401,0.04,0.0004
1.86811133943583,-0.01,-0.0001
1.8682858477347,-0.06,-0.0006
1.86846038863976,-0.08,-0.0008
1.86863496216014,-0.05,-0.0005
1.86880956830499,0,0
1.86898420708345,0.06,0.0006
1.86915887850467,0.1,0.001
1.86933358257781,0.12,0.0012
1.86950831931202,0.15,0.0015
1.86968308871646,0.19,0.0019
1.8698578908003,0.25,0.0025
1.8700327255727,0.3,0.003
1.87020759304283,0.33,0.0033
1.87038249321986,0.32,0.0032
1.87055742611298,0.28,0.0028
1.87073239173136,0.25,0.0025
1.87090739008419,0.22,0.0022
1.87108242118065,0.21,0.0021
1.87125748502994,0.2,0.002
1.87143258164125,0.18,0.0018
1.87160771102377,0.15,0.0015
1.87178287318671,0.14,0.0014
1.87195806813927,0.15,0.0015
1.87213329589067,0.19,0.0019
1.8723085564501,0.23,0.0023
1.8724838498268,0.26,0.0026
1.87265917602996,0.28,0.0028
1.87283453506883,0.29,0.0029
1.87300992695261,0.29,0.0029
1.87318535169055,0.29,0.0029
1.87336080929187,0.29,0.0029
1.87353629976581,0.26,0.0026
1.8737118231216,0.2,0.002
1.8738873793685,0.12,0.0012
1.87406296851574,0.04,0.0004
1.87423859057258,0,0
1.87441424554827,-0.01,-0.0001
1.87458993345206,0,0
1.87476565429321,0.02,0.0002
1.874941408081,0.02,0.0002
1.87511719482468,0.02,0.0002
1.87529301453352,0.04,0.0004
1.8754688672168,0.09,0.0009
1.8756447528838,0.16,0.0016
1.8758206715438,0.23,0.0023
1.87599662320608,0.28,0.0028
1.87617260787993,0.29,0.0029
1.87634862557463,0.28,0.0028
1.87652467629949,0.27,0.0027
1.87670076006381,0.28,0.0028
1.87687687687688,0.28,0.0028
1.87705302674801,0.25,0.0025
1.8772292096865,0.19,0.0019
1.87740542570168,0.11,0.0011
1.87758167480285,0.03,0.0003
1.87775795699934,-0.02,-0.0002
1.87793427230047,-0.02,-0.0002
1.87811062071556,0.01,0.0001
1.87828700225394,0.04,0.0004
1.87846341692496,0.06,0.0006
1.87863986473793,0.08,0.0008
1.87881634570221,0.11,0.0011
1.87899285982713,0.16,0.0016
1.87916940712205,0.22,0.0022
1.87934598759632,0.27,0.0027
1.87952260125928,0.27,0.0027
1.8796992481203,0.24,0.0024
1.87987592818874,0.17,0.0017
1.88005264147396,0.12,0.0012
1.88022938798533,0.1,0.001
1.88040616773223,0.1,0.001
1.88058298072402,0.1,0.001
1.8807598269701,0.08,0.0008
1.88093670647983,0.04,0.0004
1.8811136192626,-0.01,-0.0001
1.88129056532782,-0.05,-0.0005
1.88146754468485,-0.06,-0.0006
1.88164455734312,-0.06,-0.0006
1.88182160331201,-0.05,-0.0005
1.88199868260092,-0.06,-0.0006
1.88217579521927,-0.08,-0.0008
1.88235294117647,-0.11,-0.0011
1.88253012048193,-0.11,-0.0011
1.88270733314506,-0.09,-0.0009
1.8828845791753,-0.04,-0.0004
1.88306185858205,0.03,0.0003
1.88323917137476,0.09,0.0009
1.88341651756286,0.15,0.0015
1.88359389715577,0.18,0.0018
1.88377131016295,0.21,0.0021
1.88394875659382,0.22,0.0022
1.88412623645784,0.22,0.0022
1.88430374976446,0.2,0.002
1.88448129652313,0.16,0.0016
1.88465887674331,0.1,0.001
1.88483649043445,0.04,0.0004
1.88501413760603,-0.01,-0.0001
1.88519181826751,-0.04,-0.0004
1.88536953242836,-0.04,-0.0004
1.88554728009805,-0.03,-0.0003
1.88572506128606,-0.01,-0.0001
1.88590287600189,0.01,0.0001
1.886080724255,0.03,0.0003
1.88625860605489,0.06,0.0006
1.88643652141105,0.09,0.0009
1.88661447033299,0.11,0.0011
1.88679245283019,0.11,0.0011
1.88697046891216,0.09,0.0009
1.88714851858841,0.05,0.0005
1.88732660186845,0.01,0.0001
1.8875047187618,-0.02,-0.0002
1.88768286927796,-0.04,-0.0004
1.88786105342647,-0.03,-0.0003
1.88803927121684,-0.03,-0.0003
1.88821752265861,-0.03,-0.0003
1.88839580776131,-0.03,-0.0003
1.88857412653447,-0.03,-0.0003
1.88875247898763,-0.02,-0.0002
1.88893086513034,0,0
1.88910928497214,0.02,0.0002
1.88928773852258,0.03,0.0003
1.88946622579121,0.02,0.0002
1.8896447467876,0,0
1.88982330152131,-0.02,-0.0002
1.89000189000189,-0.02,-0.0002
1.89018051223892,0,0
1.89035916824197,0.04,0.0004
1.89053785802061,0.09,0.0009
1.89071658158442,0.15,0.0015
1.89089533894299,0.21,0.0021
1.8910741301059,0.27,0.0027
1.89125295508274,0.3,0.003
1.89143181388311,0.32,0.0032
1.8916107065166,0.31,0.0031
1.89178963299281,0.29,0.0029
1.89196859332135,0.28,0.0028
1.89214758751183,0.27,0.0027
1.89232661557385,0.28,0.0028
1.89250567751703,0.27,0.0027
1.892684773351,0.25,0.0025
1.89286390308537,0.2,0.002
1.89304306672977,0.15,0.0015
1.89322226429383,0.11,0.0011
1.89340149578718,0.09,0.0009
1.89358076121947,0.07,0.0007
1.89376006060032,0.06,0.0006
1.89393939393939,0.05,0.0005
1.89411876124633,0.05,0.0005
1.89429816253078,0.06,0.0006
1.89447759780241,0.09,0.0009
1.89465706707086,0.11,0.0011
1.89483657034581,0.13,0.0013
1.89501610763692,0.13,0.0013
1.89519567895385,0.12,0.0012
1.89537528430629,0.1,0.001
1.89555492370391,0.09,0.0009
1.8957345971564,0.09,0.0009
1.89591430467343,0.1,0.001
1.89609404626469,0.11,0.0011
1.89627382193989,0.11,0.0011
1.8964536317087,0.1,0.001
1.89663347558084,0.07,0.0007
1.89681335356601,0.02,0.0002
1.89699326567391,-0.02,-0.0002
1.89717321191425,-0.06,-0.0006
1.89735319229675,-0.07,-0.0007
1.89753320683112,-0.06,-0.0006
1.89771325552709,-0.04,-0.0004
1.89789333839438,-0.02,-0.0002
1.89807345544273,-0.02,-0.0002
1.89825360668185,-0.03,-0.0003
1.8984337921215,-0.05,-0.0005
1.89861401177141,-0.08,-0.0008
1.89879426564132,-0.09,-0.0009
1.89897455374098,-0.09,-0.0009
1.89915487608014,-0.09,-0.0009
1.89933523266857,-0.08,-0.0008
1.899515623516,-0.09,-0.0009
1.89969604863222,-0.12,-0.0012
1.89987650802698,-0.15,-0.0015
1.90005700171005,-0.17,-0.0017
1.90023752969121,-0.18,-0.0018
1.90041809198024,-0.15,-0.0015
1.9005986885869,-0.09,-0.0009
1.900779319521,-0.01,-0.0001
1.90095998479232,0.08,0.0008
1.90114068441065,0.17,0.0017
1.90132141838578,0.23,0.0023
1.90150218672751,0.27,0.0027
1.90168298944566,0.28,0.0028
1.90186382655002,0.28,0.0028
1.9020446980504,0.28,0.0028
1.90222560395663,0.28,0.0028
1.90240654427851,0.28,0.0028
1.90258751902588,0.26,0.0026
1.90276852820854,0.23,0.0023
1.90294957183635,0.18,0.0018
1.90313064991912,0.15,0.0015
1.90331176246669,0.14,0.0014
1.90349290948891,0.16,0.0016
1.90367409099562,0.2,0.002
1.90385530699667,0.24,0.0024
1.9040365575019,0.27,0.0027
1.90421784252118,0.29,0.0029
1.90439916206437,0.29,0.0029
1.90458051614132,0.29,0.0029
1.9047619047619,0.28,0.0028
1.90494332793599,0.25,0.0025
1.90512478567346,0.22,0.0022
1.90530627798419,0.19,0.0019
1.90548780487805,0.18,0.0018
1.90566936636494,0.18,0.0018
1.90585096245474,0.19,0.0019
1.90603259315734,0.2,0.002
1.90621425848265,0.2,0.002
1.90639595844057,0.21,0.0021
1.90657769304099,0.22,0.0022
1.90675946229383,0.24,0.0024
1.906941266209,0.27,0.0027
1.90712310479641,0.28,0.0028
1.90730497806599,0.27,0.0027
1.90748688602766,0.22,0.0022
1.90766882869134,0.15,0.0015
1.90785080606697,0.07,0.0007
1.90803281816447,0.02,0.0002
1.9082148649938,-0.01,-0.0001
1.90839694656489,-0.01,-0.0001
1.90857906288768,0,0
1.90876121397213,0,0
1.9089433998282,-0.01,-0.0001
1.90912562046583,-0.02,-0.0002
1.90930787589499,-0.02,-0.0002
1.90949016612564,0.01,0.0001
1.90967249116776,0.04,0.0004
1.90985485103132,0.05,0.0005
1.91003724572629,0.05,0.0005
1.91021967526266,0.02,0.0002
1.9104021396504,-0.01,-0.0001
1.9105846388995,-0.03,-0.0003
1.91076717301997,-0.02,-0.0002
1.91094974202179,0,0
1.91113234591495,0.03,0.0003
1.91131498470948,0.06,0.0006
1.91149765841537,0.08,0.0008
1.91168036704263,0.1,0.001
1.91186311060128,0.13,0.0013
1.91204588910134,0.16,0.0016
1.91222870255283,0.19,0.0019
1.91241155096577,0.22,0.0022
1.9125944343502,0.21,0.0021
1.91277735271614,0.18,0.0018
1.91296030607365,0.11,0.0011
1.91314329443275,0.05,0.0005
1.9133263178035,0,0
1.91350937619594,-0.01,-0.0001
1.91369246962013,0.03,0.0003
1.91387559808612,0.08,0.0008
1.91405876160398,0.12,0.0012
1.91424196018377,0.14,0.0014
1.91442519383555,0.14,0.0014
1.9146084625694,0.15,0.0015
1.9147917663954,0.19,0.0019
1.91497510532363,0.24,0.0024
1.91515847936417,0.29,0.0029
1.9153418885271,0.32,0.0032
1.91552533282253,0.3,0.003
1.91570881226054,0.24,0.0024
1.91589232685123,0.17,0.0017
1.91607587660471,0.11,0.0011
1.91625946153109,0.06,0.0006
1.91644308164048,0.03,0.0003
1.91662673694298,0,0
1.91681042744873,-0.03,-0.0003
1.91699415316783,-0.07,-0.0007
1.91717791411043,-0.1,-0.001
1.91736171028665,-0.11,-0.0011
1.91754554170662,-0.11,-0.0011
1.91772940838048,-0.1,-0.001
1.91791331031837,-0.06,-0.0006
1.91809724753045,-0.03,-0.0003
1.91828122002686,0.01,0.0001
1.91846522781775,0.03,0.0003
1.91864927091328,0.05,0.0005
1.91883334932361,0.07,0.0007
1.91901746305891,0.07,0.0007
1.91920161212935,0.06,0.0006
1.91938579654511,0.04,0.0004
1.91957001631635,-0.01,-0.0001
1.91975427145325,-0.05,-0.0005
1.91993856196602,-0.07,-0.0007
1.92012288786482,-0.05,-0.0005
1.92030724915987,0,0
1.92049164586134,0.07,0.0007
1.92067607797945,0.12,0.0012
1.9208605455244,0.14,0.0014
1.92104504850639,0.15,0.0015
1.92122958693564,0.15,0.0015
1.92141416082237,0.18,0.0018
1.92159877017679,0.22,0.0022
1.92178341500913,0.27,0.0027
1.92196809532962,0.3,0.003
1.92215281114849,0.29,0.0029
1.92233756247597,0.25,0.0025
1.92252234932231,0.18,0.0018
1.92270717169775,0.13,0.0013
1.92289202961254,0.11,0.0011
1.92307692307692,0.12,0.0012
1.92326185210116,0.14,0.0014
1.92344681669552,0.17,0.0017
1.92363181687025,0.17,0.0017
1.92381685263563,0.17,0.0017
1.92400192400192,0.15,0.0015
1.92418703097941,0.14,0.0014
1.92437217357837,0.14,0.0014
1.92455735180908,0.15,0.0015
1.92474256568184,0.16,0.0016
1.92492781520693,0.18,0.0018
1.92511310039465,0.19,0.0019
1.92529842125529,0.21,0.0021
1.92548377779917,0.21,0.0021
1.92566917003659,0.19,0.0019
1.92585459797785,0.17,0.0017
1.92604006163328,0.15,0.0015
1.92622556101319,0.14,0.0014
1.92641109612791,0.15,0.0015
1.92659666698777,0.17,0.0017
1.92678227360308,0.19,0.0019
1.9269679159842,0.2,0.002
1.92715359414145,0.18,0.0018
1.92733930808519,0.16,0.0016
1.92752505782575,0.14,0.0014
1.92771084337349,0.13,0.0013
1.92789666473877,0.12,0.0012
1.92808252193194,0.12,0.0012
1.92826841496336,0.11,0.0011
1.92845434384341,0.09,0.0009
1.92864030858245,0.07,0.0007
1.92882630919086,0.04,0.0004
1.92901234567901,0.03,0.0003
1.9291984180573,0.02,0.0002
1.9293845263361,0.01,0.0001
1.92957067052581,-0.01,-0.0001
1.92975685063682,-0.04,-0.0004
1.92994306667953,-0.05,-0.0005
1.93012931866435,-0.03,-0.0003
1.93031560660168,0.03,0.0003
1.93050193050193,0.11,0.0011
1.93068829037552,0.19,0.0019
1.93087468623286,0.24,0.0024
1.93106111808439,0.24,0.0024
1.93124758594052,0.2,0.002
1.93143408981169,0.17,0.0017
1.93162062970833,0.16,0.0016
1.93180720564088,0.18,0.0018
1.93199381761978,0.23,0.0023
1.93218046565549,0.27,0.0027
1.93236714975845,0.28,0.0028
1.93255386993912,0.27,0.0027
1.93274062620796,0.24,0.0024
1.93292741857543,0.21,0.0021
1.933114247052,0.21,0.0021
1.93330111164814,0.23,0.0023
1.93348801237432,0.26,0.0026
1.93367494924103,0.28,0.0028
1.93386192225875,0.28,0.0028
1.93404893143797,0.26,0.0026
1.93423597678917,0.23,0.0023
1.93442305832286,0.18,0.0018
1.93461017604953,0.13,0.0013
1.93479732997968,0.09,0.0009
1.93498452012384,0.07,0.0007
1.9351717464925,0.08,0.0008
1.93535900909619,0.12,0.0012
1.93554630794542,0.17,0.0017
1.93573364305072,0.2,0.002
1.93592101442261,0.21,0.0021
1.93610842207164,0.19,0.0019
1.93629586600833,0.16,0.0016
1.93648334624322,0.15,0.0015
1.93667086278687,0.16,0.0016
1.93685841564982,0.2,0.002
1.93704600484262,0.23,0.0023
1.93723363037582,0.24,0.0024
1.93742129226,0.2,0.002
1.93760899050572,0.12,0.0012
1.93779672512353,0.03,0.0003
1.93798449612403,-0.04,-0.0004
1.93817230351778,-0.08,-0.0008
1.93836014731537,-0.07,-0.0007
1.93854802752738,-0.05,-0.0005
1.9387359441644,-0.04,-0.0004
1.93892389723703,-0.06,-0.0006
1.93911188675587,-0.1,-0.001
1.9392999127315,-0.15,-0.0015
1.93948797517455,-0.18,-0.0018
1.93967607409563,-0.17,-0.0017
1.93986420950533,-0.15,-0.0015
1.9400523814143,-0.13,-0.0013
1.94024058983314,-0.14,-0.0014
1.94042883477248,-0.17,-0.0017
1.94061711624297,-0.2,-0.002
1.94080543425522,-0.22,-0.0022
1.94099378881988,-0.22,-0.0022
1.94118217994759,-0.2,-0.002
1.941370607649,-0.17,-0.0017
1.94155907193476,-0.16,-0.0016
1.94174757281553,-0.14,-0.0014
1.94193611030197,-0.11,-0.0011
1.94212468440474,-0.04,-0.0004
1.94231329513451,0.06,0.0006
1.94250194250194,0.15,0.0015
1.94269062651773,0.21,0.0021
1.94287934719254,0.24,0.0024
1.94306810453706,0.23,0.0023
1.94325689856199,0.19,0.0019
1.94344572927801,0.15,0.0015
1.94363459669582,0.12,0.0012
1.94382350082613,0.1,0.001
1.94401244167963,0.09,0.0009
1.94420141926704,0.08,0.0008
1.94439043359907,0.07,0.0007
1.94457948468644,0.05,0.0005
1.94476857253987,0.02,0.0002
1.94495769717009,-0.02,-0.0002
1.94514685858782,-0.05,-0.0005
1.94533605680381,-0.05,-0.0005
1.94552529182879,-0.02,-0.0002
1.94571456367351,0.05,0.0005
1.94590387234871,0.12,0.0012
1.94609321786514,0.18,0.0018
1.94628260023355,0.2,0.002
1.94647201946472,0.2,0.002
1.9466614755694,0.2,0.002
1.94685096855836,0.2,0.002
1.94704049844237,0.23,0.0023
1.94723006523221,0.26,0.0026
1.94741966893866,0.27,0.0027
1.9476093095725,0.27,0.0027
1.94779898714453,0.24,0.0024
1.94798870166553,0.2,0.002
1.94817845314631,0.17,0.0017
1.94836824159766,0.15,0.0015
1.9485580670304,0.14,0.0014
1.94874792945532,0.14,0.0014
1.94893782888326,0.14,0.0014
1.94912776532502,0.15,0.0015
1.94931773879142,0.16,0.0016
1.9495077492933,0.17,0.0017
1.94969779684149,0.18,0.0018
1.94988788144682,0.18,0.0018
1.95007800312012,0.18,0.0018
1.95026816187226,0.19,0.0019
1.95045835771406,0.2,0.002
1.95064859065639,0.23,0.0023
1.95083886071011,0.25,0.0025
1.95102916788606,0.27,0.0027
1.95121951219512,0.27,0.0027
1.95140989364816,0.26,0.0026
1.95160031225605,0.25,0.0025
1.95179076802967,0.25,0.0025
1.95198126097989,0.25,0.0025
1.95217179111762,0.24,0.0024
1.95236235845373,0.23,0.0023
1.95255296299912,0.2,0.002
1.95274360476469,0.18,0.0018
1.95293428376135,0.16,0.0016
1.953125,0.17,0.0017
1.95331575349155,0.2,0.002
1.95350654424692,0.23,0.0023
1.95369737227703,0.27,0.0027
1.95388823759281,0.3,0.003
1.95407914020518,0.33,0.0033
1.95427008012507,0.36,0.0036
1.95446105736343,0.37,0.0037
1.9546520719312,0.37,0.0037
1.95484312383931,0.35,0.0035
1.95503421309873,0.32,0.0032
1.9552253397204,0.29,0.0029
1.95541650371529,0.26,0.0026
1.95560770509436,0.24,0.0024
1.95579894386857,0.25,0.0025
1.9559902200489,0.28,0.0028
1.95618153364632,0.32,0.0032
1.95637288467182,0.36,0.0036
1.95656427313637,0.38,0.0038
1.95675569905097,0.38,0.0038
1.95694716242661,0.36,0.0036
1.95713866327429,0.36,0.0036
1.95733020160501,0.38,0.0038
1.95752177742977,0.41,0.0041
1.95771339075959,0.42,0.0042
1.95790504160548,0.41,0.0041
1.95809672997846,0.36,0.0036
1.95828845588955,0.28,0.0028
1.95848021934978,0.22,0.0022
1.95867202037019,0.19,0.0019
1.9588638589618,0.21,0.0021
1.95905573513566,0.27,0.0027
1.95924764890282,0.33,0.0033
1.95943960027432,0.36,0.0036
1.95963158926122,0.36,0.0036
1.95982361587457,0.34,0.0034
1.96001568012544,0.33,0.0033
1.96020778202489,0.33,0.0033
1.960399921584,0.35,0.0035
1.96059209881384,0.37,0.0037
1.96078431372549,0.38,0.0038
1.96097656633003,0.37,0.0037
1.96116885663856,0.35,0.0035
1.96136118466216,0.34,0.0034
1.96155355041193,0.33,0.0033
1.96174595389897,0.33,0.0033
1.96193839513439,0.32,0.0032
1.9621308741293,0.32,0.0032
1.96232339089482,0.31,0.0031
1.96251594544206,0.31,0.0031
1.96270853778214,0.33,0.0033
1.96290116792619,0.35,0.0035
1.96309383588536,0.35,0.0035
1.96328654167076,0.33,0.0033
1.96347928529354,0.3,0.003
1.96367206676485,0.28,0.0028
1.96386488609584,0.28,0.0028
1.96405774329765,0.31,0.0031
1.96425063838146,0.35,0.0035
1.96444357135841,0.37,0.0037
1.96463654223969,0.37,0.0037
1.96482955103645,0.35,0.0035
1.96502259775987,0.34,0.0034
1.96521568242115,0.34,0.0034
1.96540880503145,0.36,0.0036
1.96560196560197,0.37,0.0037
1.9657951641439,0.35,0.0035
1.96598840066844,0.3,0.003
1.96618167518679,0.26,0.0026
1.96637498771016,0.25,0.0025
1.96656833824975,0.26,0.0026
1.9667617268168,0.28,0.0028
1.9669551534225,0.27,0.0027
1.9671486180781,0.23,0.0023
1.96734212079481,0.18,0.0018
1.96753566158387,0.15,0.0015
1.96772924045651,0.14,0.0014
1.96792285742399,0.15,0.0015
1.96811651249754,0.16,0.0016
1.96831020568842,0.13,0.0013
1.96850393700787,0.1,0.001
1.96869770646717,0.08,0.0008
1.96889151407757,0.1,0.001
1.96908535985035,0.15,0.0015
1.96927924379677,0.2,0.002
1.96947316592811,0.22,0.0022
1.96966712625566,0.2,0.002
1.9698611247907,0.17,0.0017
1.97005516154452,0.17,0.0017
1.97024923652842,0.19,0.0019
1.97044334975369,0.25,0.0025
1.97063750123165,0.29,0.0029
1.97083169097359,0.29,0.0029
1.97102591899083,0.27,0.0027
1.9712201852947,0.25,0.0025
1.9714144898965,0.26,0.0026
1.97160883280757,0.32,0.0032
1.97180321403924,0.4,0.004
1.97199763360284,0.47,0.0047
1.97219209150971,0.5,0.005
1.9723865877712,0.47,0.0047
1.97258112239866,0.42,0.0042
1.97277569540343,0.37,0.0037
1.97297030679688,0.36,0.0036
1.97316495659037,0.39,0.0039
1.97335964479526,0.42,0.0042
1.97355437142293,0.44,0.0044
1.97374913648475,0.43,0.0043
1.9739439399921,0.42,0.0042
1.97413878195637,0.42,0.0042
1.97433366238894,0.44,0.0044
1.97452858130121,0.47,0.0047
1.97472353870458,0.48,0.0048
1.97491853461045,0.47,0.0047
1.97511356903022,0.44,0.0044
1.97530864197531,0.4,0.004
1.97550375345713,0.36,0.0036
1.97569890348711,0.32,0.0032
1.97589409207666,0.28,0.0028
1.97608931923723,0.22,0.0022
1.97628458498024,0.17,0.0017
1.97647988931713,0.14,0.0014
1.97667523225934,0.15,0.0015
1.97687061381833,0.18,0.0018
1.97706603400554,0.2,0.002
1.97726149283243,0.21,0.0021
1.97745699031046,0.2,0.002
1.9776525264511,0.18,0.0018
1.97784810126582,0.17,0.0017
1.9780437147661,0.17,0.0017
1.9782393669634,0.18,0.0018
1.97843505786923,0.2,0.002
1.97863078749505,0.21,0.0021
1.97882655585238,0.24,0.0024
1.9790223629527,0.28,0.0028
1.97921820880752,0.32,0.0032
1.97941409342835,0.36,0.0036
1.97961001682669,0.37,0.0037
1.97980597901406,0.37,0.0037
1.98000198000198,0.37,0.0037
1.98019801980198,0.37,0.0037
1.98039409842559,0.39,0.0039
1.98059021588433,0.41,0.0041
1.98078637218976,0.42,0.0042
1.98098256735341,0.42,0.0042
1.98117880138683,0.42,0.0042
1.98137507430157,0.41,0.0041
1.98157138610918,0.41,0.0041
1.98176773682124,0.41,0.0041
1.98196412644931,0.42,0.0042
1.98216055500496,0.45,0.0045
1.98235702249975,0.5,0.005
1.98255352894528,0.55,0.0055
1.98275007435313,0.58,0.0058
1.98294665873488,0.57,0.0057
1.98314328210213,0.55,0.0055
