Lambda[um],T_percent,T
1.71174255391989,0.05,0.0005
1.7120356103407,0.04,0.0004
1.71232876712329,0.04,0.0004
1.71262202431923,0.05,0.0005
1.71291538198013,0.07,0.0007
1.71320884015762,0.09,0.0009
1.71350239890336,0.07,0.0007
1.71379605826907,0.05,0.0005
1.71408981830648,0.05,0.0005
1.71438367906738,0.05,0.0005
1.71467764060357,0.03,0.0003
1.7149717029669,0.02,0.0002
1.71526586620926,0.04,0.0004
1.71556013038257,0.05,0.0005
1.71585449553878,0.04,0.0004
1.71614896172988,0.03,0.0003
1.7164435290079,0.02,0.0002
1.71673819742489,0.02,0.0002
1.71703296703297,0.02,0.0002
1.71732783788425,0.04,0.0004
1.71762281003092,0.05,0.0005
1.71791788352517,0.06,0.0006
1.71821305841924,0.06,0.0006
1.71850833476542,0.07,0.0007
1.71880371261602,0.08,0.0008
1.71909919202338,0.08,0.0008
1.71939477303989,0.08,0.0008
1.71969045571797,0.08,0.0008
1.71998624011008,0.08,0.0008
1.72028212626871,0.06,0.0006
1.72057811424639,0.04,0.0004
1.72087420409568,0.03,0.0003
1.72117039586919,0.03,0.0003
1.72146668961956,0.03,0.0003
1.72176308539945,0.03,0.0003
1.72205958326158,0.04,0.0004
1.7223561832587,0.03,0.0003
1.72265288544358,0.03,0.0003
1.72294968986906,0.05,0.0005
1.72324659658797,0.05,0.0005
1.72354360565322,0.04,0.0004
1.72384071711774,0.05,0.0005
1.72413793103448,0.07,0.0007
1.72443524745646,0.08,0.0008
1.7247326664367,0.06,0.0006
1.72503018802829,0.04,0.0004
1.72532781228433,0.04,0.0004
1.72562553925798,0.05,0.0005
1.72592336900242,0.06,0.0006
1.72622130157086,0.06,0.0006
1.72651933701657,0.07,0.0007
1.72681747539285,0.09,0.0009
1.72711571675302,0.11,0.0011
1.72741406115046,0.11,0.0011
1.72771250863856,0.1,0.001
1.72801105927078,0.09,0.0009
1.72830971310059,0.08,0.0008
1.7286084701815,0.08,0.0008
1.72890733056708,0.07,0.0007
1.72920629431091,0.07,0.0007
1.72950536146662,0.06,0.0006
1.72980453208787,0.06,0.0006
1.73010380622837,0.05,0.0005
1.73040318394186,0.05,0.0005
1.7307026652821,0.04,0.0004
1.73100225030293,0.03,0.0003
1.73130193905817,0.03,0.0003
1.73160173160173,0.05,0.0005
1.73190162798753,0.06,0.0006
1.73220162826953,0.05,0.0005
1.73250173250173,0.05,0.0005
1.73280194073817,0.04,0.0004
1.73310225303293,0.04,0.0004
1.73340266944011,0.04,0.0004
1.73370319001387,0.04,0.0004
1.73400381480839,0.04,0.0004
1.73430454387791,0.05,0.0005
1.73460537727667,0.05,0.0005
1.73490631505899,0.05,0.0005
1.73520735727919,0.05,0.0005
1.73550850399167,0.04,0.0004
1.73580975525082,0.03,0.0003
1.73611111111111,0.03,0.0003
1.73641257162702,0.04,0.0004
1.73671413685307,0.06,0.0006
1.73701580684384,0.06,0.0006
1.73731758165393,0.06,0.0006
1.73761946133797,0.06,0.0006
1.73792144595064,0.05,0.0005
1.73822353554667,0.04,0.0004
1.73852573018081,0.04,0.0004
1.73882802990784,0.04,0.0004
1.73913043478261,0.03,0.0003
1.73943294485998,0.03,0.0003
1.73973556019485,0.03,0.0003
1.74003828084218,0.04,0.0004
1.74034110685694,0.03,0.0003
1.74064403829417,0.01,0.0001
1.74094707520891,0.01,0.0001
1.74125021765628,0.02,0.0002
1.7415534656914,0.02,0.0002
1.74185681936945,0.02,0.0002
1.74216027874564,0.02,0.0002
1.74246384387524,0.02,0.0002
1.74276751481352,0.02,0.0002
1.74307129161583,0.03,0.0003
1.74337517433752,0.03,0.0003
1.743679163034,0.04,0.0004
1.74398325776073,0.03,0.0003
1.74428745857317,0.03,0.0003
1.74459176552687,0.03,0.0003
1.74489617867737,0.03,0.0003
1.74520069808028,0.03,0.0003
1.74550532379124,0.03,0.0003
1.74581005586592,0.03,0.0003
1.74611489436005,0.02,0.0002
1.74641983932937,0.03,0.0003
1.74672489082969,0.04,0.0004
1.74703004891684,0.04,0.0004
1.74733531364669,0.04,0.0004
1.74764068507515,0.05,0.0005
1.74794616325817,0.06,0.0006
1.74825174825175,0.06,0.0006
1.74855744011191,0.06,0.0006
1.74886323889472,0.05,0.0005
1.74916914465629,0.05,0.0005
1.74947515745276,0.05,0.0005
1.74978127734033,0.04,0.0004
1.75008750437522,0.03,0.0003
1.75039383861369,0.03,0.0003
1.75070028011204,0.04,0.0004
1.75100682892663,0.03,0.0003
1.75131348511384,0.02,0.0002
1.75162024873008,0.03,0.0003
1.75192711983182,0.04,0.0004
1.75223409847556,0.02,0.0002
1.75254118471784,0.01,0.0001
1.75284837861525,0.02,0.0002
1.7531556802244,0.04,0.0004
1.75346308960196,0.03,0.0003
1.75377060680463,0.02,0.0002
1.75407823188914,0.03,0.0003
1.75438596491228,0.03,0.0003
1.75469380593087,0.03,0.0003
1.75500175500175,0.02,0.0002
1.75530981218185,0.03,0.0003
1.75561797752809,0.03,0.0003
1.75592625109745,0.03,0.0003
1.75623463294696,0.02,0.0002
1.75654312313367,0.02,0.0002
1.75685172171469,0.01,0.0001
1.75716042874714,0.01,0.0001
1.75746924428823,0.02,0.0002
1.75777816839515,0.04,0.0004
1.75808720112518,0.05,0.0005
1.75839634253561,0.06,0.0006
1.75870559268378,0.08,0.0008
1.75901495162709,0.09,0.0009
1.75932441942294,0.09,0.0009
1.75963399612881,0.07,0.0007
1.75994368180218,0.06,0.0006
1.76025347650062,0.05,0.0005
1.76056338028169,0.04,0.0004
1.76087339320303,0.03,0.0003
1.7611835153223,0.04,0.0004
1.7614937466972,0.05,0.0005
1.76180408738548,0.06,0.0006
1.76211453744493,0.07,0.0007
1.76242509693338,0.07,0.0007
1.76273576590869,0.08,0.0008
1.76304654442877,0.07,0.0007
1.76335743255158,0.06,0.0006
1.7636684303351,0.05,0.0005
1.76397953783736,0.04,0.0004
1.76429075511644,0.04,0.0004
1.76460208223046,0.03,0.0003
1.76491351923756,0.02,0.0002
1.76522506619594,0.02,0.0002
1.76553672316384,0.04,0.0004
1.76584849019954,0.04,0.0004
1.76616036736136,0.04,0.0004
1.76647235470765,0.04,0.0004
1.76678445229682,0.06,0.0006
1.76709666018731,0.07,0.0007
1.76740897843761,0.08,0.0008
1.76772140710624,0.09,0.0009
1.76803394625177,0.09,0.0009
1.7683465959328,0.08,0.0008
1.76865935620799,0.07,0.0007
1.76897222713603,0.07,0.0007
1.76928520877565,0.05,0.0005
1.76959830118563,0.04,0.0004
1.76991150442478,0.06,0.0006
1.77022481855196,0.08,0.0008
1.77053824362606,0.08,0.0008
1.77085177970604,0.08,0.0008
1.77116542685087,0.07,0.0007
1.77147918511957,0.06,0.0006
1.77179305457123,0.04,0.0004
1.77210703526493,0.03,0.0003
1.77242112725984,0.03,0.0003
1.77273533061514,0.03,0.0003
1.77304964539007,0.04,0.0004
1.77336407164391,0.05,0.0005
1.77367860943597,0.06,0.0006
1.77399325882562,0.06,0.0006
1.77430801987225,0.06,0.0006
1.77462289263532,0.05,0.0005
1.7749378771743,0.06,0.0006
1.77525297354873,0.06,0.0006
1.77556818181818,0.06,0.0006
1.77588350204227,0.05,0.0005
1.77619893428064,0.05,0.0005
1.776514478593,0.04,0.0004
1.77683013503909,0.03,0.0003
1.77714590367869,0.02,0.0002
1.77746178457163,0.02,0.0002
1.77777777777778,0.01,0.0001
1.77809388335704,0.01,0.0001
1.77841010136938,0.03,0.0003
1.77872643187478,0.04,0.0004
1.77904287493329,0.04,0.0004
1.77935943060498,0.03,0.0003
1.77967609894999,0.03,0.0003
1.77999288002848,0.03,0.0003
1.78030977390066,0.03,0.0003
1.78062678062678,0.03,0.0003
1.78094390026714,0.04,0.0004
1.78126113288208,0.05,0.0005
1.78157847853198,0.06,0.0006
1.78189593727726,0.07,0.0007
1.7822135091784,0.06,0.0006
1.7825311942959,0.04,0.0004
1.78284899269032,0.03,0.0003
1.78316690442225,0.03,0.0003
1.78348492955235,0.04,0.0004
1.78380306814128,0.03,0.0003
1.78412132024978,0.03,0.0003
1.78443968593862,0.04,0.0004
1.78475816526861,0.05,0.0005
1.78507675830061,0.04,0.0004
1.78539546509552,0.03,0.0003
1.78571428571429,0.02,0.0002
1.7860332202179,0.02,0.0002
1.78635226866738,0.02,0.0002
1.78667143112382,0.01,0.0001
1.78699070764832,0.01,0.0001
1.78731009830206,0.01,0.0001
1.78762960314623,0.01,0.0001
1.78794922224209,0.02,0.0002
1.78826895565093,0.03,0.0003
1.78858880343409,0.03,0.0003
1.78890876565295,0.02,0.0002
1.78922884236894,0.02,0.0002
1.78954903364352,0.02,0.0002
1.78986933953821,0.01,0.0001
1.79018976011457,0.01,0.0001
1.7905102954342,0.01,0.0001
1.79083094555874,0.01,0.0001
1.79115171054988,0.02,0.0002
1.79147259046937,0.03,0.0003
1.79179358537896,0.03,0.0003
1.7921146953405,0.03,0.0003
1.79243592041585,0.04,0.0004
1.79275726066691,0.03,0.0003
1.79307871615564,0.02,0.0002
1.79340028694405,0.03,0.0003
1.79372197309417,0.04,0.0004
1.7940437746681,0.04,0.0004
1.79436569172797,0.04,0.0004
1.79468772433597,0.06,0.0006
1.7950098725543,0.06,0.0006
1.79533213644524,0.05,0.0005
1.79565451607111,0.04,0.0004
1.79597701149425,0.03,0.0003
1.79629962277708,0.03,0.0003
1.79662234998203,0.03,0.0003
1.79694519317161,0.02,0.0002
1.79726815240834,0.02,0.0002
1.79759122775481,0.01,0.0001
1.79791441927364,0.01,0.0001
1.79823772702751,0.01,0.0001
1.79856115107914,0.01,0.0001
1.79888469149128,0.01,0.0001
1.79920834832674,0.02,0.0002
1.79953212164837,0.02,0.0002
1.79985601151908,0.03,0.0003
1.8001800180018,0.02,0.0002
1.80050414115952,0.02,0.0002
1.80082838105529,0.03,0.0003
1.80115273775216,0.03,0.0003
1.80147721131328,0.02,0.0002
1.8018018018018,0.03,0.0003
1.80212650928095,0.05,0.0005
1.80245133381399,0.06,0.0006
1.80277627546422,0.06,0.0006
1.80310133429499,0.06,0.0006
1.8034265103697,0.06,0.0006
1.8037518037518,0.07,0.0007
1.80407721450478,0.06,0.0006
1.80440274269217,0.05,0.0005
1.80472838837755,0.04,0.0004
1.80505415162455,0.04,0.0004
1.80538003249684,0.04,0.0004
1.80570603105814,0.04,0.0004
1.80603214737222,0.04,0.0004
1.80635838150289,0.04,0.0004
1.806684733514,0.04,0.0004
1.80701120346946,0.03,0.0003
1.80733779143322,0.02,0.0002
1.80766449746927,0.02,0.0002
1.80799132164166,0.03,0.0003
1.80831826401447,0.03,0.0003
1.80864532465184,0.03,0.0003
1.80897250361794,0.03,0.0003
1.80929980097702,0.03,0.0003
1.80962721679334,0.02,0.0002
1.80995475113122,0.02,0.0002
1.81028240405503,0.02,0.0002
1.81061017562919,0.02,0.0002
1.81093806591815,0.03,0.0003
1.81126607498642,0.03,0.0003
1.81159420289855,0.03,0.0003
1.81192244971915,0.03,0.0003
1.81225081551287,0.03,0.0003
1.81257930034439,0.03,0.0003
1.81290790427846,0.04,0.0004
1.81323662737987,0.04,0.0004
1.81356546971346,0.04,0.0004
1.8138944313441,0.04,0.0004
1.81422351233672,0.06,0.0006
1.81455271275631,0.06,0.0006
1.81488203266788,0.04,0.0004
1.8152114721365,0.04,0.0004
1.81554103122731,0.05,0.0005
1.81587071000545,0.05,0.0005
1.81620050853614,0.04,0.0004
1.81653042688465,0.04,0.0004
1.81686046511628,0.05,0.0005
1.81719062329638,0.05,0.0005
1.81752090149037,0.05,0.0005
1.81785129976368,0.04,0.0004
1.81818181818182,0.03,0.0003
1.81851245681033,0.02,0.0002
1.81884321571481,0.03,0.0003
1.81917409496089,0.04,0.0004
1.81950509461427,0.04,0.0004
1.81983621474067,0.04,0.0004
1.8201674554059,0.04,0.0004
1.82049881667577,0.04,0.0004
1.82083029861617,0.03,0.0003
1.82116190129302,0.03,0.0003
1.82149362477231,0.04,0.0004
1.82182546912006,0.05,0.0005
1.82215743440233,0.05,0.0005
1.82248952068526,0.05,0.0005
1.822821728035,0.05,0.0005
1.82315405651778,0.04,0.0004
1.82348650619985,0.03,0.0003
1.82381907714755,0.02,0.0002
1.82415176942722,0.01,0.0001
1.82448458310527,0.02,0.0002
1.82481751824818,0.03,0.0003
1.82515057492243,0.04,0.0004
1.8254837531946,0.03,0.0003
1.82581705313128,0.03,0.0003
1.82615047479912,0.03,0.0003
1.82648401826484,0.04,0.0004
1.82681768359518,0.05,0.0005
1.82715147085693,0.05,0.0005
1.82748538011696,0.06,0.0006
1.82781941144215,0.06,0.0006
1.82815356489945,0.05,0.0005
1.82848784055586,0.04,0.0004
1.82882223847842,0.03,0.0003
1.82915675873422,0.03,0.0003
1.82949140139041,0.04,0.0004
1.82982616651418,0.05,0.0005
1.83016105417277,0.07,0.0007
1.83049606443346,0.07,0.0007
1.8308311973636,0.06,0.0006
1.83116645303058,0.05,0.0005
1.83150183150183,0.04,0.0004
1.83183733284484,0.04,0.0004
1.83217295712715,0.04,0.0004
1.83250870441635,0.04,0.0004
1.83284457478006,0.04,0.0004
1.83318056828598,0.04,0.0004
1.83351668500183,0.05,0.0005
1.83385292499542,0.05,0.0005
1.83418928833456,0.05,0.0005
1.83452577508714,0.05,0.0005
1.8348623853211,0.06,0.0006
1.83519911910442,0.06,0.0006
1.83553597650514,0.06,0.0006
1.83587295759133,0.05,0.0005
1.83621006243114,0.04,0.0004
1.83654729109275,0.05,0.0005
1.83688464364438,0.05,0.0005
1.83722212015433,0.05,0.0005
1.83755972069092,0.06,0.0006
1.83789744532255,0.06,0.0006
1.83823529411765,0.07,0.0007
1.8385732671447,0.08,0.0008
1.83891136447223,0.08,0.0008
1.83924958616884,0.08,0.0008
1.83958793230316,0.07,0.0007
1.83992640294388,0.07,0.0007
1.84026499815974,0.07,0.0007
1.84060371801951,0.07,0.0007
1.84094256259205,0.07,0.0007
1.84128153194623,0.07,0.0007
1.84162062615101,0.06,0.0006
1.84195984527537,0.04,0.0004
1.84229918938836,0.03,0.0003
1.84263865855906,0.03,0.0003
1.84297825285662,0.03,0.0003
1.84331797235023,0.03,0.0003
1.84365781710914,0.04,0.0004
1.84399778720266,0.04,0.0004
1.84433788270011,0.04,0.0004
1.84467810367091,0.04,0.0004
1.8450184501845,0.05,0.0005
1.84535892231039,0.06,0.0006
1.84569952011812,0.05,0.0005
1.84604024367731,0.04,0.0004
1.84638109305761,0.04,0.0004
1.84672206832872,0.05,0.0005
1.8470631695604,0.04,0.0004
1.84740439682246,0.03,0.0003
1.84774575018477,0.04,0.0004
1.84808722971724,0.04,0.0004
1.84842883548983,0.04,0.0004
1.84877056757256,0.02,0.0002
1.8491124260355,0.02,0.0002
1.84945441094877,0.02,0.0002
1.84979652238254,0.03,0.0003
1.85013876040703,0.02,0.0002
1.85048112509252,0.01,0.0001
1.85082361650935,0.02,0.0002
1.85116623472788,0.03,0.0003
1.85150897981855,0.03,0.0003
1.85185185185185,0.03,0.0003
1.85219485089831,0.03,0.0003
1.85253797702853,0.03,0.0003
1.85288123031314,0.02,0.0002
1.85322461082283,0.01,0.0001
1.85356811862836,0.01,0.0001
1.85391175380052,0.02,0.0002
1.85425551641016,0.03,0.0003
1.85459940652819,0.03,0.0003
1.85494342422556,0.03,0.0003
1.85528756957328,0.03,0.0003
1.85563184264242,0.04,0.0004
1.85597624350408,0.04,0.0004
1.85632077222944,0.04,0.0004
1.85666542888971,0.03,0.0003
1.85701021355617,0.03,0.0003
1.85735512630015,0.04,0.0004
1.85770016719302,0.03,0.0003
1.85804533630621,0.02,0.0002
1.85839063371121,0.03,0.0003
1.85873605947955,0.04,0.0004
1.85908161368284,0.04,0.0004
1.85942729639271,0.03,0.0003
1.85977310768086,0.03,0.0003
1.86011904761905,0.03,0.0003
1.86046511627907,0.03,0.0003
1.86081131373279,0.03,0.0003
1.86115764005211,0.02,0.0002
1.86150409530901,0.02,0.0002
1.8618506795755,0.02,0.0002
1.86219739292365,0.02,0.0002
1.86254423542559,0.02,0.0002
1.8628912071535,0.02,0.0002
1.86323830817962,0.02,0.0002
1.86358553857622,0.02,0.0002
1.86393289841566,0.02,0.0002
1.86428038777032,0.02,0.0002
1.86462800671266,0.02,0.0002
1.86497575531518,0.02,0.0002
1.86532363365044,0.02,0.0002
1.86567164179104,0.02,0.0002
1.86601977980967,0.02,0.0002
1.86636804777902,0.02,0.0002
1.86671644577189,0.02,0.0002
1.86706497386109,0.03,0.0003
1.86741363211951,0.04,0.0004
1.8677624206201,0.04,0.0004
1.86811133943583,0.05,0.0005
1.86846038863976,0.05,0.0005
1.86880956830499,0.05,0.0005
1.86915887850467,0.05,0.0005
1.86950831931202,0.05,0.0005
1.8698578908003,0.05,0.0005
1.87020759304283,0.05,0.0005
1.87055742611298,0.05,0.0005
1.87090739008419,0.04,0.0004
1.87125748502994,0.04,0.0004
1.87160771102377,0.04,0.0004
1.87195806813927,0.04,0.0004
1.8723085564501,0.04,0.0004
1.87265917602996,0.04,0.0004
1.87300992695261,0.03,0.0003
1.87336080929187,0.02,0.0002
1.8737118231216,0.02,0.0002
1.87406296851574,0.02,0.0002
1.87441424554827,0.02,0.0002
1.87476565429321,0.03,0.0003
1.87511719482468,0.04,0.0004
1.8754688672168,0.06,0.0006
1.8758206715438,0.05,0.0005
1.87617260787993,0.05,0.0005
1.87652467629949,0.05,0.0005
1.87687687687688,0.05,0.0005
1.8772292096865,0.05,0.0005
1.87758167480285,0.05,0.0005
1.87793427230047,0.05,0.0005
1.87828700225394,0.06,0.0006
1.87863986473793,0.05,0.0005
1.87899285982713,0.05,0.0005
1.87934598759632,0.05,0.0005
1.8796992481203,0.05,0.0005
1.88005264147396,0.05,0.0005
1.88040616773223,0.05,0.0005
1.8807598269701,0.04,0.0004
1.8811136192626,0.03,0.0003
1.88146754468485,0.03,0.0003
1.88182160331201,0.03,0.0003
1.88217579521927,0.04,0.0004
1.88253012048193,0.04,0.0004
1.8828845791753,0.05,0.0005
1.88323917137476,0.05,0.0005
1.88359389715577,0.06,0.0006
1.88394875659382,0.06,0.0006
1.88430374976446,0.05,0.0005
1.88465887674331,0.04,0.0004
1.88501413760603,0.03,0.0003
1.88536953242836,0.02,0.0002
1.88572506128606,0.02,0.0002
1.886080724255,0.01,0.0001
1.88643652141105,0.01,0.0001
1.88679245283019,0.02,0.0002
1.88714851858841,0.02,0.0002
1.8875047187618,0.03,0.0003
1.88786105342647,0.03,0.0003
1.88821752265861,0.04,0.0004
1.88857412653447,0.05,0.0005
1.88893086513034,0.05,0.0005
1.88928773852258,0.05,0.0005
1.8896447467876,0.04,0.0004
1.89000189000189,0.04,0.0004
1.89035916824197,0.05,0.0005
1.89071658158442,0.05,0.0005
1.8910741301059,0.05,0.0005
1.89143181388311,0.05,0.0005
1.89178963299281,0.04,0.0004
1.89214758751183,0.04,0.0004
1.89250567751703,0.03,0.0003
1.89286390308537,0.03,0.0003
1.89322226429383,0.03,0.0003
1.89358076121947,0.04,0.0004
1.89393939393939,0.04,0.0004
1.89429816253078,0.04,0.0004
1.89465706707086,0.03,0.0003
1.89501610763692,0.02,0.0002
1.89537528430629,0.03,0.0003
1.8957345971564,0.03,0.0003
1.89609404626469,0.04,0.0004
1.8964536317087,0.04,0.0004
1.89681335356601,0.05,0.0005
1.89717321191425,0.04,0.0004
1.89753320683112,0.03,0.0003
1.89789333839438,0.02,0.0002
1.89825360668185,0.01,0.0001
1.89861401177141,0,0
1.89897455374098,0.01,0.0001
1.89933523266857,0.03,0.0003
1.89969604863222,0.03,0.0003
1.90005700171005,0.04,0.0004
1.90041809198024,0.04,0.0004
1.900779319521,0.05,0.0005
1.90114068441065,0.05,0.0005
1.90150218672751,0.05,0.0005
1.90186382655002,0.05,0.0005
1.90222560395663,0.05,0.0005
1.90258751902588,0.07,0.0007
1.90294957183635,0.07,0.0007
1.90331176246669,0.06,0.0006
1.90367409099562,0.06,0.0006
1.9040365575019,0.06,0.0006
1.90439916206437,0.04,0.0004
1.9047619047619,0.02,0.0002
1.90512478567346,0.02,0.0002
1.90548780487805,0.03,0.0003
1.90585096245474,0.04,0.0004
1.90621425848265,0.03,0.0003
1.90657769304099,0.03,0.0003
1.906941266209,0.03,0.0003
1.90730497806599,0.03,0.0003
1.90766882869134,0.02,0.0002
1.90803281816447,0.01,0.0001
1.90839694656489,0.02,0.0002
1.90876121397213,0.03,0.0003
1.90912562046583,0.02,0.0002
1.90949016612564,0.02,0.0002
1.90985485103132,0.01,0.0001
1.91021967526266,0.01,0.0001
1.9105846388995,0.01,0.0001
1.91094974202179,0.02,0.0002
1.91131498470948,0.03,0.0003
1.91168036704263,0.04,0.0004
1.91204588910134,0.04,0.0004
1.91241155096577,0.04,0.0004
1.91277735271614,0.03,0.0003
1.91314329443275,0.02,0.0002
1.91350937619594,0.02,0.0002
1.91387559808612,0.02,0.0002
1.91424196018377,0.02,0.0002
1.9146084625694,0.03,0.0003
1.91497510532363,0.03,0.0003
1.9153418885271,0.03,0.0003
1.91570881226054,0.02,0.0002
1.91607587660471,0.02,0.0002
1.91644308164048,0.03,0.0003
1.91681042744873,0.03,0.0003
1.91717791411043,0.03,0.0003
1.91754554170662,0.04,0.0004
1.91791331031837,0.04,0.0004
1.91828122002686,0.04,0.0004
1.91864927091328,0.03,0.0003
1.91901746305891,0.02,0.0002
1.91938579654511,0.02,0.0002
1.91975427145325,0.03,0.0003
1.92012288786482,0.03,0.0003
1.92049164586134,0.03,0.0003
1.9208605455244,0.04,0.0004
1.92122958693564,0.05,0.0005
1.92159877017679,0.05,0.0005
1.92196809532962,0.05,0.0005
1.92233756247597,0.05,0.0005
1.92270717169775,0.05,0.0005
1.92307692307692,0.04,0.0004
1.92344681669552,0.04,0.0004
1.92381685263563,0.04,0.0004
1.92418703097941,0.05,0.0005
1.92455735180908,0.06,0.0006
1.92492781520693,0.06,0.0006
1.92529842125529,0.06,0.0006
1.92566917003659,0.05,0.0005
1.92604006163328,0.04,0.0004
1.92641109612791,0.03,0.0003
1.92678227360308,0.03,0.0003
1.92715359414145,0.03,0.0003
1.92752505782575,0.04,0.0004
1.92789666473877,0.04,0.0004
1.92826841496336,0.04,0.0004
1.92864030858245,0.02,0.0002
1.92901234567901,0.02,0.0002
1.9293845263361,0.01,0.0001
1.92975685063682,0.01,0.0001
1.93012931866435,0.01,0.0001
1.93050193050193,0.01,0.0001
1.93087468623286,0.01,0.0001
1.93124758594052,0.01,0.0001
1.93162062970833,0.01,0.0001
1.93199381761978,0.01,0.0001
1.93236714975845,0.01,0.0001
1.93274062620796,0.01,0.0001
1.933114247052,0.01,0.0001
1.93348801237432,0.01,0.0001
1.93386192225875,0.02,0.0002
1.93423597678917,0.02,0.0002
1.93461017604953,0.02,0.0002
1.93498452012384,0.03,0.0003
1.93535900909619,0.03,0.0003
1.93573364305072,0.04,0.0004
1.93610842207164,0.04,0.0004
1.93648334624322,0.05,0.0005
1.93685841564982,0.05,0.0005
1.93723363037582,0.05,0.0005
1.93760899050572,0.04,0.0004
1.93798449612403,0.04,0.0004
1.93836014731537,0.04,0.0004
1.9387359441644,0.04,0.0004
1.93911188675587,0.04,0.0004
1.93948797517455,0.03,0.0003
1.93986420950533,0.03,0.0003
1.94024058983314,0.03,0.0003
1.94061711624297,0.02,0.0002
1.94099378881988,0.03,0.0003
1.941370607649,0.03,0.0003
1.94174757281553,0.03,0.0003
1.94212468440474,0.03,0.0003
1.94250194250194,0.02,0.0002
1.94287934719254,0.01,0.0001
1.94325689856199,0.02,0.0002
1.94363459669582,0.03,0.0003
1.94401244167963,0.03,0.0003
1.94439043359907,0.02,0.0002
1.94476857253987,0.02,0.0002
1.94514685858782,0.03,0.0003
1.94552529182879,0.02,0.0002
1.94590387234871,0.02,0.0002
1.94628260023355,0.03,0.0003
1.9466614755694,0.03,0.0003
1.94704049844237,0.04,0.0004
1.94741966893866,0.05,0.0005
1.94779898714453,0.05,0.0005
1.94817845314631,0.06,0.0006
1.9485580670304,0.06,0.0006
1.94893782888326,0.07,0.0007
1.94931773879142,0.07,0.0007
1.94969779684149,0.05,0.0005
1.95007800312012,0.04,0.0004
1.95045835771406,0.04,0.0004
1.95083886071011,0.03,0.0003
1.95121951219512,0.03,0.0003
1.95160031225605,0.03,0.0003
1.95198126097989,0.02,0.0002
1.95236235845373,0.02,0.0002
1.95274360476469,0.03,0.0003
1.953125,0.03,0.0003
1.95350654424692,0.03,0.0003
1.95388823759281,0.03,0.0003
1.95427008012507,0.03,0.0003
1.9546520719312,0.03,0.0003
1.95503421309873,0.03,0.0003
1.95541650371529,0.02,0.0002
1.95579894386857,0.02,0.0002
1.95618153364632,0.03,0.0003
1.95656427313637,0.04,0.0004
1.95694716242661,0.04,0.0004
1.95733020160501,0.03,0.0003
1.95771339075959,0.02,0.0002
1.95809672997846,0.03,0.0003
1.95848021934978,0.03,0.0003
1.9588638589618,0.02,0.0002
1.95924764890282,0.02,0.0002
1.95963158926122,0.03,0.0003
1.96001568012544,0.03,0.0003
1.960399921584,0.03,0.0003
1.96078431372549,0.03,0.0003
1.96116885663856,0.02,0.0002
1.96155355041193,0.02,0.0002
1.96193839513439,0.02,0.0002
1.96232339089482,0.01,0.0001
1.96270853778214,0,0
1.96309383588536,0,0
1.96347928529354,0.01,0.0001
1.96386488609584,0.02,0.0002
1.96425063838146,0.03,0.0003
1.96463654223969,0.04,0.0004
1.96502259775987,0.05,0.0005
1.96540880503145,0.05,0.0005
1.9657951641439,0.04,0.0004
1.96618167518679,0.03,0.0003
1.96656833824975,0.03,0.0003
1.9669551534225,0.03,0.0003
1.96734212079481,0.03,0.0003
1.96772924045651,0.02,0.0002
1.96811651249754,0.03,0.0003
1.96850393700787,0.03,0.0003
1.96889151407757,0.02,0.0002
1.96927924379677,0.01,0.0001
1.96966712625566,0.01,0.0001
1.97005516154452,0.01,0.0001
1.97044334975369,0.02,0.0002
1.97083169097359,0.02,0.0002
1.9712201852947,0.03,0.0003
1.97160883280757,0.04,0.0004
1.97199763360284,0.04,0.0004
1.9723865877712,0.03,0.0003
1.97277569540343,0.04,0.0004
1.97316495659037,0.04,0.0004
1.97355437142293,0.05,0.0005
1.9739439399921,0.05,0.0005
1.97433366238894,0.05,0.0005
1.97472353870458,0.04,0.0004
1.97511356903022,0.02,0.0002
1.97550375345713,0.01,0.0001
1.97589409207666,0,0
1.97628458498024,0.01,0.0001
1.97667523225934,0.02,0.0002
1.97706603400554,0.04,0.0004
1.97745699031046,0.05,0.0005
1.97784810126582,0.06,0.0006
1.9782393669634,0.06,0.0006
1.97863078749505,0.05,0.0005
1.9790223629527,0.05,0.0005
1.97941409342835,0.04,0.0004
1.97980597901406,0.04,0.0004
1.98019801980198,0.03,0.0003
1.98059021588433,0.03,0.0003
1.98098256735341,0.02,0.0002
1.98137507430157,0.01,0.0001
1.98176773682124,0.01,0.0001
1.98216055500496,0.01,0.0001
1.98255352894528,0.01,0.0001
1.98294665873488,0.01,0.0001
1.98333994446648,0.01,0.0001
1.98373338623289,0.02,0.0002
1.98412698412698,0.02,0.0002
1.98452073824171,0.01,0.0001
1.98491464867011,0.01,0.0001
1.98530871550526,0.01,0.0001
1.98570293884035,0.02,0.0002
1.98609731876862,0.02,0.0002
1.98649185538339,0.03,0.0003
1.98688654877806,0.03,0.0003
1.98728139904611,0.03,0.0003
1.98767640628106,0.03,0.0003
1.98807157057654,0.03,0.0003
1.98846689202625,0.03,0.0003
1.98886237072395,0.04,0.0004
1.98925800676348,0.04,0.0004
1.98965380023876,0.04,0.0004
1.99004975124378,0.04,0.0004
1.99044585987261,0.03,0.0003
1.99084212621939,0.03,0.0003
1.99123855037834,0.03,0.0003
1.99163513244374,0.03,0.0003
1.99203187250996,0.03,0.0003
1.99242877067145,0.04,0.0004
